dataset,experiment,model,n_cycles,MAE_mean,MAE_std,MAE_ci95_lower,MAE_ci95_upper,SMAPE_mean,SMAPE_std,SMAPE_ci95_lower,SMAPE_ci95_upper,R2_mean,R2_std,R2_ci95_lower,R2_ci95_upper,n_seeds
hust,hust_to_hust,random_forest,50,200.86984367552267,29.463253635622294,121.51365305103377,292.6420744871697,13.701637979202541,2.2458915190038407,8.281681328474193,20.087430965964028,0.11867424581676411,0.21070754576688988,-1.1114583710895625,0.5942521398800787,5
hust,hust_to_hust,xgboost,50,202.70754597981772,22.637362129424464,124.05683141072593,293.9173758443197,13.878708954795917,1.5072308870557747,8.473909476161058,20.20511143800514,0.10970739412254997,0.21596451657307425,-1.2424190558659407,0.6013229350511012,5
hust,hust_to_hust,catboost,50,196.19823062342206,22.879528826803845,121.32665157304379,280.11283825448885,13.355068934649799,1.7308788129778796,8.247280509340726,19.068044430964157,0.20061421543217275,0.21117344016290523,-0.7488457684401275,0.5839795445790781,5
hust,hust_to_hust,gaussian_process,50,193.02232636708703,22.571824922828103,119.97130030864282,271.5802295794135,13.086639704659706,1.532259908405942,8.085359746841974,18.46197124119142,0.24029141504386672,0.1166901490477547,-0.84253429241659,0.6214554843456728,5
hust,hust_to_hust,stacking,50,198.11564133978672,22.32034621775662,119.53868162609331,286.69650482504437,13.50450308195083,1.6014925005093008,8.21681772053498,19.660544661003577,0.1544592454147988,0.16977597775771683,-0.9065859697576139,0.5744233418250719,5
hust,hust_to_hust,elastic_net,100,186.59220369934954,35.56136278776837,113.2518511096333,282.1344369391828,12.277809821109264,2.5196597191116297,7.80890174318114,17.990309487379044,0.204285773412547,0.18318352331843063,-1.5865859373848032,0.7319390688117626,5
hust,hust_to_hust,pls,100,190.67473850524422,24.544738013610015,114.27271597811819,283.3236912296326,12.574078444858719,1.4135372090002838,7.889928620056045,17.941306027330086,0.19075838783289287,0.22343066639158884,-1.6520808940671103,0.7230246837876788,5
hust,hust_to_hust,random_forest,100,177.97215881381177,28.271741403883507,112.14037579663955,253.71415493596842,12.156647262692417,2.2071174913043987,7.675040571149692,17.339504348749273,0.33975223954458544,0.1704285819639636,-0.5792637812831665,0.6901980713860216,5
hust,hust_to_hust,xgboost,100,182.18485310872396,13.880207871271558,110.20531143188478,263.02656524658204,12.43045600125327,1.1895723262842832,7.554125643521848,18.096251926159304,0.291309527262139,0.12425293660168321,-0.9554494695066467,0.6858458907004013,5
hust,hust_to_hust,catboost,100,181.8401361681132,22.798880425377114,112.11466399262827,264.4651699694949,12.313944221556124,1.941424145394376,7.643824229681099,17.840276144772197,0.28376513413006754,0.20222594509758496,-0.6079013569595244,0.6657445460489322,5
