dataset,experiment,model,n_cycles,MAE_mean,MAE_std,MAE_ci95_lower,MAE_ci95_upper,SMAPE_mean,SMAPE_std,SMAPE_ci95_lower,SMAPE_ci95_upper,R2_mean,R2_std,R2_ci95_lower,R2_ci95_upper,n_seeds
matr,hust_to_matr,catboost,100,670.9436156390645,29.89057289207676,622.3133130868224,719.2309690685146,66.37915269921147,1.7652932694255792,60.502463678668086,72.1850331835562,-3.0645430734081356,0.34380038570287313,-5.106153848809025,-1.9517924411747196,5
matr,hust_to_matr,gaussian_process,100,569.2234901436565,58.500429497236475,523.8246816117419,615.5714229781365,59.63702648731531,4.193702882504614,53.93293187710103,65.43810796228817,-2.051705110427774,0.5044564435130311,-3.5292040531913527,-1.2328296009519033,5
matr,hust_to_matr,stacking,100,635.5075452192125,40.1671307103347,589.9160200448285,681.2588457747261,64.26018660633011,2.4608950063955533,58.56397781223727,69.99432537414893,-2.660167384199751,0.43151879471251775,-4.481613328273533,-1.6628759571042113,5
sandia,hust_to_sandia,elastic_net,50,501867990.5021366,180984033.1906459,387758498.493925,611996492.0729297,184.52732354211017,2.6152340784639705,174.34684431172238,192.84071400769673,-388948492346.652,170125917314.5657,-867445560489.5339,-217573522017.18973,5
sandia,hust_to_sandia,pls,50,668055464.6785175,202420944.19548464,550922791.6292009,774172731.3803985,185.86301088878005,3.6106054324307784,176.814865483009,193.52025224982026,-559941823190.9989,186413214995.27615,-1230666904436.9187,-331490928655.59125,5
sandia,hust_to_sandia,random_forest,50,1539.9201815715392,63.24401259711555,1461.0738074465585,1607.2342036612067,137.17992379417052,1.9194739937357923,126.10869041149809,146.80611586791264,-1.0893695643564647,0.16628960566259485,-2.9708724953148966,-0.5352056067251404,5
sandia,hust_to_sandia,xgboost,50,1490.4722416921861,131.09545390062516,1410.429145921209,1561.06054573985,135.59208189671335,3.520565404947625,124.43085516227025,145.3387416624828,-0.9770819255048989,0.34010298724293914,-2.7305955306955996,-0.46046020702806245,5
sandia,hust_to_sandia,catboost,50,1405.9295641782114,133.65777607648286,1323.6891216581187,1478.0072479118098,132.80549738874464,3.6800607940159558,121.36188035180587,142.81021326097346,-0.771167178587487,0.32317752670551114,-2.320352503032598,-0.3175948015177509,5
sandia,hust_to_sandia,gaussian_process,50,1260.820214699576,5.91707481306415,1185.7355579997616,1333.4566138779196,128.5823931542074,0.12057849982939611,117.16275862877212,138.64663598011333,-0.4203810790067163,0.011608158364817642,-1.6073100919475287,-0.08903996583793981,5
sandia,hust_to_sandia,stacking,50,1446.7034304186252,109.98564870160999,1366.9842289623227,1518.6869801378193,134.46138276117114,3.0234525585381773,123.34122340469204,144.1654074192097,-0.8633548528333144,0.27481755617533055,-2.49976664768074,-0.3889728570054361,5
sandia,hust_to_sandia,elastic_net,100,247578477.94747812,272821353.0945659,175238916.70724487,331530006.5387819,182.5800608854997,7.203643991605602,173.4106101584577,190.33214343589768,-196328107166.67853,227682497964.0793,-481970402820.52814,-101097375981.80295,5
sandia,hust_to_sandia,pls,100,246499849.8881906,261377607.10316816,168761852.07225457,336034728.1016721,178.96730953087936,9.463092583854262,168.29019100697374,188.3678360360321,-200776014772.27176,219709681609.32126,-492416668392.01697,-104162273409.14316,5
sandia,hust_to_sandia,random_forest,100,1451.0555753164579,58.05477094984412,1367.7593130037426,1520.7132752297719,134.3856138734024,1.880846183930344,123.00522153098828,144.39166263025112,-0.867800180720382,0.13553723951013724,-2.5403207970970305,-0.3700312802824487,5
sandia,hust_to_sandia,xgboost,100,1341.587982746269,63.47506398902529,1259.899227418306,1412.6074177431294,130.79181775285437,2.1473397584485063,119.13876790885766,141.07650656609695,-0.6088099174572419,0.13756542527995388,-2.042083795256258,-0.19143585881594793,5
sandia,hust_to_sandia,catboost,100,1377.042894158298,112.09821608127031,1295.2435796341047,1447.901868461836,132.04180486442345,3.2130639994490027,120.59433322702903,142.08046501178697,-0.6957645227689548,0.2644159241746533,-2.1768149746396976,-0.2673282270600329,5
sandia,hust_to_sandia,gaussian_process,100,1300.9001018611586,22.70668490239823,1216.3681816863277,1391.3888803364448,131.18528268925326,1.4626551281646432,121.07583838389681,140.18290063835397,-0.5329268210931012,0.0627601823493383,-1.7065587274183422,-0.21837540667335054,5
sandia,hust_to_sandia,stacking,100,1432.127894963202,82.49255639826896,1350.560185821128,1501.0936805608746,133.79673701360153,2.1719002613155443,122.45171457254915,143.79848327258009,-0.8219608846621483,0.20049166767313628,-2.463704240891782,-0.3424576189368181,5
luh,hust_to_luh,elastic_net,50,505816296.282925,298037275.19025713,471182795.22698796,540798841.3647263,199.96558313107067,0.06756628844323867,199.9311925494809,199.9932260291715,-2412292949917.1943,2119726809859.4485,-3208573186889.8716,-1908613573154.0925,5
luh,hust_to_luh,pls,50,809582447.5243936,370483705.3669975,802453675.3361514,815750857.630521,199.99864225355049,0.002266882546973411,199.99824291875223,199.998955023139,-4819885950267.342,2389422100489.711,-6422259157084.873,-3849212187937.0674,5
luh,hust_to_luh,random_forest,50,1148.601058468349,77.77206580708996,1072.4134379750635,1223.7519267579628,110.3133960883271,2.8989450013580496,100.83435397824074,120.01953342360898,-8.022142678956387,1.0752850459860062,-11.643990695206899,-5.8639950953502975,5
luh,hust_to_luh,xgboost,50,1072.2534241541707,139.24032109181064,997.0188987422923,1147.119071518588,107.18926113868011,5.2341160577777766,97.54321398107126,117.10853077247239,-7.060352041965603,1.9232648668604428,-10.287793142653232,-5.112587632603196,5
luh,hust_to_luh,catboost,50,997.5566344273524,128.72435050012123,923.0550721854152,1071.4087670116878,104.15372684439149,5.403447544594196,94.32985762096544,114.32540493185847,-6.086957433216823,1.615897848413454,-8.960602726648414,-4.378499380407038,5
