experiment,source,target,model,n_cycles,adapter_type,k,baseline_MAE,baseline_MAE_std,baseline_SMAPE,baseline_R2,baseline_R2_std,adapted_MAE,adapted_MAE_std,adapted_SMAPE,adapted_R2,adapted_R2_std,adapter_slope_mean,adapter_intercept_mean,delta_MAE,delta_R2
matr_to_luh,matr,luh,stacking,100,linear,10,332.7961732067213,27.411498834089674,64.88372061872403,0.012035210928607066,0.07190134649983267,301.55620358347034,39.45811396629224,64.95790540752097,0.0957440756386691,0.21220913966519575,7.643049988295248,-3863.7526666308636,-31.239969623250943,0.08370886471006203
matr_to_luh,matr,luh,stacking,100,linear,15,332.7961732067213,27.411498834089674,64.88372061872403,0.012035210928607066,0.07190134649983267,295.9977588361494,41.77557747232941,62.591336240947314,0.09929780181614503,0.3161439121327683,6.0242068550530785,-2848.185593486608,-36.79841437057189,0.08726259088753796
matr_to_luh,matr,luh,stacking,100,linear,20,332.7961732067213,27.411498834089674,64.88372061872403,0.012035210928607066,0.07190134649983267,296.5381297951003,34.25643265125946,63.04621931656976,0.16371458793545612,0.17307227290051436,5.687375894077554,-2638.8472174296035,-36.258043411620974,0.15167937700684905
hust_to_matr,hust,matr,elastic_net,100,residual_mean,5,7615541.776279253,6938877.6917136125,83.10361203698807,-57449249162.65476,53342173541.40444,7654989.566470301,7004744.715136883,75.55675799551082,-57510271256.46031,53550300318.332954,1.0,-5823432.442811948,39447.790191047825,-61022093.80554962
hust_to_matr,hust,matr,elastic_net,100,residual_mean,10,7615541.776279253,6938877.6917136125,83.10361203698807,-57449249162.65476,53342173541.40444,7977513.065292729,7221197.944413334,77.76574883227644,-60220797577.29036,55705732965.68921,1.0,-3001202.319344701,361971.2890134761,-2771548414.635597
hust_to_matr,hust,matr,elastic_net,100,residual_mean,15,7615541.776279253,6938877.6917136125,83.10361203698807,-57449249162.65476,53342173541.40444,7881953.7861511465,7128836.808160192,80.15533187440599,-58976920377.66781,54199022459.73964,1.0,-5275241.1295134,266412.00987189356,-1527671215.0130463
hust_to_matr,hust,matr,elastic_net,100,residual_mean,20,7615541.776279253,6938877.6917136125,83.10361203698807,-57449249162.65476,53342173541.40444,7965185.92899397,7154741.073706054,83.93749958217629,-59782931787.36615,55014341223.43352,1.0,-5456758.585669173,349644.1527147172,-2333682624.7113876
hust_to_matr,hust,matr,elastic_net,100,linear,5,7615541.776279253,6938877.6917136125,83.10361203698807,-57449249162.65476,53342173541.40444,1902172.6717995487,1954979.050262883,46.668873562404244,-10092665041.098463,11456066283.117989,0.26578427521770476,388.2966610993,-5713369.104479704,47356584121.5563
hust_to_matr,hust,matr,elastic_net,100,linear,10,7615541.776279253,6938877.6917136125,83.10361203698807,-57449249162.65476,53342173541.40444,590787.8734245722,561492.1935245908,39.34745423021174,-851502646.6319106,810667388.9813505,0.22735099757833263,401.4853418573698,-7024753.902854681,56597746516.02285
hust_to_matr,hust,matr,elastic_net,100,linear,15,7615541.776279253,6938877.6917136125,83.10361203698807,-57449249162.65476,53342173541.40444,1325663.1305619318,1512072.2519659007,38.50592948903113,-4403168582.888634,6686590124.764402,0.2873648304490484,319.47090124890735,-6289878.645717321,53046080579.76613
hust_to_matr,hust,matr,elastic_net,100,linear,20,7615541.776279253,6938877.6917136125,83.10361203698807,-57449249162.65476,53342173541.40444,935541.7855943125,1045430.0647332346,37.30277477377113,-2958895064.5313897,4552574913.040265,0.2678628225218115,356.7010228219562,-6679999.9906849405,54490354098.123375
hust_to_matr,hust,matr,pls,100,residual_mean,5,7097449.058572806,5130178.58296354,76.88043946446831,-50876956046.78639,41365806665.095726,7155596.891560927,5191124.530285801,74.55541576064347,-51213998259.22379,41481984191.378334,1.0,-5179230.649037873,58147.832988120615,-337042212.4374008
hust_to_matr,hust,matr,pls,100,residual_mean,10,7097449.058572806,5130178.58296354,76.88043946446831,-50876956046.78639,41365806665.095726,7501117.370308243,5600567.422310226,75.6207555710512,-54729022226.97227,45626907866.30616,1.0,-2248225.596622055,403668.3117354363,-3852066180.185875
hust_to_matr,hust,matr,pls,100,residual_mean,15,7097449.058572806,5130178.58296354,76.88043946446831,-50876956046.78639,41365806665.095726,7192525.233891177,5067288.811579201,80.25879948141072,-51369967792.8006,40833593373.85498,1.0,-6082509.161405419,95076.17531837057,-493011746.01420593
hust_to_matr,hust,matr,pls,100,residual_mean,20,7097449.058572806,5130178.58296354,76.88043946446831,-50876956046.78639,41365806665.095726,7099133.020834686,5070333.382366103,87.99725205007698,-51227031657.84469,41024874825.20361,1.0,-6866329.582756788,1683.9622618798167,-350075611.0582962
hust_to_matr,hust,matr,pls,100,linear,5,7097449.058572806,5130178.58296354,76.88043946446831,-50876956046.78639,41365806665.095726,2286958.933085505,1340897.0034041798,47.63560064157558,-14429923112.508673,9995986106.463219,0.4485073860354011,128.20186198336273,-4810490.1254873015,36447032934.27772
hust_to_matr,hust,matr,pls,100,linear,10,7097449.058572806,5130178.58296354,76.88043946446831,-50876956046.78639,41365806665.095726,1525292.3431331017,1551391.2007352738,40.89171697048664,-8887915459.97441,11562768836.754375,0.17206892277538058,495.7818686688494,-5572156.715439705,41989040586.81198
hust_to_matr,hust,matr,pls,100,linear,15,7097449.058572806,5130178.58296354,76.88043946446831,-50876956046.78639,41365806665.095726,1280726.5003103432,1053192.626229473,39.35563566047877,-5938071778.5318985,6752770883.044282,0.05010506483186326,677.0407921810811,-5816722.558262464,44938884268.25449
hust_to_matr,hust,matr,pls,100,linear,20,7097449.058572806,5130178.58296354,76.88043946446831,-50876956046.78639,41365806665.095726,1366615.1632835034,966467.9284163625,37.964827989166665,-6436226349.761084,6991346287.546717,0.13664149975289716,558.546634849893,-5730833.895289303,44440729697.02531
hust_to_matr,hust,matr,random_forest,100,residual_mean,5,794.7607769300997,16.731584012222566,73.42947179555578,-4.547588599179554,0.2118345762434489,290.90154133295994,13.126046981481887,37.55589331158377,-0.1237544560047668,0.10703654599595189,1.0,-777.5642577240876,-503.8592355971398,4.423834143174787
hust_to_matr,hust,matr,random_forest,100,residual_mean,10,794.7607769300997,16.731584012222566,73.42947179555578,-4.547588599179554,0.2118345762434489,272.95977908210733,7.1970263252551305,35.489725427564224,0.0004063194123535868,0.04400424674658095,1.0,-782.3351052194132,-521.8009978479924,4.5479949185919075
hust_to_matr,hust,matr,random_forest,100,residual_mean,15,794.7607769300997,16.731584012222566,73.42947179555578,-4.547588599179554,0.2118345762434489,270.52660522731185,4.634527929555457,35.20677665617687,0.02521355828928734,0.015494257920930423,1.0,-784.9963371503151,-524.2341717027879,4.572802157468842
hust_to_matr,hust,matr,random_forest,100,residual_mean,20,794.7607769300997,16.731584012222566,73.42947179555578,-4.547588599179554,0.2118345762434489,264.90801308011135,3.5304241233263354,34.54411461033832,0.052311771881565036,0.015276004546889009,1.0,-787.3575409977364,-529.8527638499884,4.5999003710611195
hust_to_matr,hust,matr,random_forest,100,linear,5,794.7607769300997,16.731584012222566,73.42947179555578,-4.547588599179554,0.2118345762434489,409.06859357031544,63.15313667567813,51.563960545665736,-2.1956441655895746,1.3565628843925088,1.9429996036702033,-2256.2831311982754,-385.6921833597843,2.3519444335899795
hust_to_matr,hust,matr,random_forest,100,linear,10,794.7607769300997,16.731584012222566,73.42947179555578,-4.547588599179554,0.2118345762434489,300.5308706915294,9.75978819583582,39.67799599465066,-0.2819331025495757,0.12326697829227301,0.9301670927053683,-684.4694421537091,-494.2299062385703,4.265655496629979
hust_to_matr,hust,matr,random_forest,100,linear,15,794.7607769300997,16.731584012222566,73.42947179555578,-4.547588599179554,0.2118345762434489,284.42861621669056,8.045871162192679,38.64453268484597,-0.08120713208236058,0.05861444423854781,1.1121713464525773,-965.5172112824184,-510.33216071340917,4.466381467097194
hust_to_matr,hust,matr,random_forest,100,linear,20,794.7607769300997,16.731584012222566,73.42947179555578,-4.547588599179554,0.2118345762434489,277.3019980296812,2.855483679652777,37.533558598506104,-0.014551439594510033,0.02607027504888429,1.1992413607833232,-1099.6292669792517,-517.4587789004186,4.533037159585044
hust_to_matr,hust,matr,xgboost,100,residual_mean,5,831.6598642275316,40.85439986529234,75.3037420281957,-5.05807717859081,0.5475137778878263,294.8005937736265,12.514169897349797,38.19187730315283,-0.156688635045303,0.11266326138992956,1.0,-817.4885362548828,-536.8592704539051,4.901388543545506
hust_to_matr,hust,matr,xgboost,100,residual_mean,10,831.6598642275316,40.85439986529234,75.3037420281957,-5.05807717859081,0.5475137778878263,276.4424415190881,7.733356208292581,36.14613025375385,-0.02211630978966579,0.04897599293792974,1.0,-815.2546120605468,-555.2174227084435,5.035960868801144
hust_to_matr,hust,matr,xgboost,100,residual_mean,15,831.6598642275316,40.85439986529234,75.3037420281957,-5.05807717859081,0.5475137778878263,273.6640709699665,5.898673393111734,35.66457130807847,-0.0016648521165858652,0.02114551332563133,1.0,-822.8059587402344,-557.9957932575651,5.056412326474224
hust_to_matr,hust,matr,xgboost,100,residual_mean,20,831.6598642275316,40.85439986529234,75.3037420281957,-5.05807717859081,0.5475137778878263,267.79474589216596,3.7961117195300984,35.075182541180894,0.026468658131222435,0.016907725599151255,1.0,-826.4163929443359,-563.8651183353657,5.084545836722032
hust_to_matr,hust,matr,xgboost,100,linear,5,831.6598642275316,40.85439986529234,75.3037420281957,-5.05807717859081,0.5475137778878263,386.22932735320063,62.70033432286448,50.28636899935496,-1.5307532540937585,1.305407212092254,1.2877653799371853,-1331.0431837224137,-445.4305368743309,3.5273239244970513
hust_to_matr,hust,matr,xgboost,100,linear,10,831.6598642275316,40.85439986529234,75.3037420281957,-5.05807717859081,0.5475137778878263,291.0449612042082,8.468861251030326,37.679374642708204,-0.13609424476703322,0.05669325328030243,0.7126847200352959,-362.9777554032353,-540.6149030233233,4.921982933823776
hust_to_matr,hust,matr,xgboost,100,linear,15,831.6598642275316,40.85439986529234,75.3037420281957,-5.05807717859081,0.5475137778878263,284.04921739277086,7.599225473434924,37.532692843090764,-0.09538913217578784,0.050793049438091285,0.9258012248716121,-714.3247780620494,-547.6106468347607,4.962688046415022
hust_to_matr,hust,matr,xgboost,100,linear,20,831.6598642275316,40.85439986529234,75.3037420281957,-5.05807717859081,0.5475137778878263,276.53756553719893,5.180631511798913,36.02641910036384,-0.02400753217656068,0.03771956391303583,1.0236777567583046,-853.2225430745075,-555.1222986903326,5.034069646414249
hust_to_matr,hust,matr,catboost,100,residual_mean,5,808.1891657255576,23.689846851200993,74.10779008848495,-4.75042653619153,0.31913868786241323,299.3562962978848,7.824139402137002,38.364380598341526,-0.1723141851744427,0.08452068877800818,1.0,-794.1291497490771,-508.8328694276728,4.578112351017087
hust_to_matr,hust,matr,catboost,100,residual_mean,10,808.1891657255576,23.689846851200993,74.10779008848495,-4.75042653619153,0.31913868786241323,283.01084025695656,3.617604901640863,36.55831104265155,-0.04640383726650353,0.035083347353589575,1.0,-789.7380708111274,-525.1783254686011,4.7040226989250264
hust_to_matr,hust,matr,catboost,100,residual_mean,15,808.1891657255576,23.689846851200993,74.10779008848495,-4.75042653619153,0.31913868786241323,279.3435630383734,3.317583549191401,36.1978154926901,-0.0193017457463732,0.031984514779767215,1.0,-799.2660640783406,-528.8456026871842,4.731124790445157
hust_to_matr,hust,matr,catboost,100,residual_mean,20,808.1891657255576,23.689846851200993,74.10779008848495,-4.75042653619153,0.31913868786241323,274.3957278273811,4.631929565152482,35.564730574875,0.007152584690908149,0.0333644886695949,1.0,-799.2615923686777,-533.7934378981765,4.757579120882438
hust_to_matr,hust,matr,catboost,100,linear,5,808.1891657255576,23.689846851200993,74.10779008848495,-4.75042653619153,0.31913868786241323,365.1247037598414,41.490044795554304,48.929357607928004,-0.8447114245807615,0.4493396196242953,1.2587992921000795,-1198.6077253783803,-443.0644619657162,3.905715111610769
hust_to_matr,hust,matr,catboost,100,linear,10,808.1891657255576,23.689846851200993,74.10779008848495,-4.75042653619153,0.31913868786241323,303.5837068580625,11.778223549592985,40.1931214763271,-0.19423484023254833,0.09433725912476247,0.9070409060969663,-660.3233255703473,-504.6054588674951,4.556191695958982
hust_to_matr,hust,matr,catboost,100,linear,15,808.1891657255576,23.689846851200993,74.10779008848495,-4.75042653619153,0.31913868786241323,291.4841472881243,9.90404452607746,37.966190741356925,-0.13771116968184022,0.12307418138763658,0.802033480916233,-491.26630429731114,-516.7050184374333,4.61271536650969
hust_to_matr,hust,matr,catboost,100,linear,20,808.1891657255576,23.689846851200993,74.10779008848495,-4.75042653619153,0.31913868786241323,286.6907155513062,4.094154078370944,37.843578128546845,-0.06770242486121628,0.04644668582931096,1.1055082787556183,-966.8525934046738,-521.4984501742514,4.682724111330314
hust_to_matr,hust,matr,gaussian_process,100,residual_mean,5,720.37878848485,8.788510585465232,69.40594467121188,-3.6004175160986294,0.10786709378923859,307.97419196606313,9.99601538922325,39.34267198171436,-0.2567145676088304,0.10436191080128396,1.0,-699.1818604459908,-412.4045965187869,3.343702948489799
hust_to_matr,hust,matr,gaussian_process,100,residual_mean,10,720.37878848485,8.788510585465232,69.40594467121188,-3.6004175160986294,0.10786709378923859,290.2788759170174,3.383797819614123,37.367954064450274,-0.10461717899401637,0.030164033993854096,1.0,-683.0975092267079,-430.09991256783263,3.495800337104613
hust_to_matr,hust,matr,gaussian_process,100,residual_mean,15,720.37878848485,8.788510585465232,69.40594467121188,-3.6004175160986294,0.10786709378923859,285.68247534686196,0.883509574124043,36.85342102709534,-0.07552565478677722,0.009258003069856769,1.0,-694.6795392832793,-434.69631313798806,3.5248918613118523
hust_to_matr,hust,matr,gaussian_process,100,residual_mean,20,720.37878848485,8.788510585465232,69.40594467121188,-3.6004175160986294,0.10786709378923859,282.3904843030749,2.0406448048686783,36.45887311658816,-0.051776189873887955,0.009926338908712263,1.0,-691.8311708817912,-437.9883041817751,3.5486413262247414
hust_to_matr,hust,matr,gaussian_process,100,linear,5,720.37878848485,8.788510585465232,69.40594467121188,-3.6004175160986294,0.10786709378923859,25934.33156468978,45784.68146349123,53.26561056322472,-14723449.678628284,29134097.54630055,559709.2955608302,-826705528.4721885,25213.95277620493,-14723446.07821077
hust_to_matr,hust,matr,gaussian_process,100,linear,10,720.37878848485,8.788510585465232,69.40594467121188,-3.6004175160986294,0.10786709378923859,338.10360585416413,37.51687629923657,41.19935984026132,-11.496251848815003,19.360640851449244,-4731.303817765476,6934719.130425965,-382.2751826306859,-7.895834332716374
hust_to_matr,hust,matr,gaussian_process,100,linear,15,720.37878848485,8.788510585465232,69.40594467121188,-3.6004175160986294,0.10786709378923859,318.6937036889756,35.63394026423742,40.100711686821995,-4.874690041344523,7.765531010987381,-4904.206506370163,7206988.820634419,-401.68508479587445,-1.2742725252458933
hust_to_matr,hust,matr,gaussian_process,100,linear,20,720.37878848485,8.788510585465232,69.40594467121188,-3.6004175160986294,0.10786709378923859,305.0789595652711,24.17238030278427,38.86545998685406,-1.1681554362869708,1.4941244891911067,-1618.8531766445547,2377239.406524872,-415.29982891957894,2.4322620798116583
hust_to_matr,hust,matr,stacking,100,residual_mean,5,776.4496001107674,13.777104886528939,72.55741417308538,-4.279500337014012,0.18266921381498472,290.5992778726983,12.337545373730418,37.16830591221272,-0.13249471842705646,0.11010753205729928,1.0,-758.5015122905758,-485.8503222380691,4.147005618586955
hust_to_matr,hust,matr,stacking,100,residual_mean,10,776.4496001107674,13.777104886528939,72.55741417308538,-4.279500337014012,0.18266921381498472,272.73345932184,6.515363951922489,35.19671294027182,-0.002244913854995348,0.04255678713580535,1.0,-756.6520149796064,-503.7161407889274,4.2772554231590165
hust_to_matr,hust,matr,stacking,100,residual_mean,15,776.4496001107674,13.777104886528939,72.55741417308538,-4.279500337014012,0.18266921381498472,269.35961111426434,4.180302452906669,34.79609350777973,0.02094802624390802,0.0172798987460918,1.0,-761.787291000169,-507.08998899650305,4.30044836325792
hust_to_matr,hust,matr,stacking,100,residual_mean,20,776.4496001107674,13.777104886528939,72.55741417308538,-4.279500337014012,0.18266921381498472,263.90379961626087,3.051965236567131,34.15928934392993,0.04961840956914796,0.01551624025006353,1.0,-763.5093178025293,-512.5458004945065,4.32911874658316
hust_to_matr,hust,matr,stacking,100,linear,5,776.4496001107674,13.777104886528939,72.55741417308538,-4.279500337014012,0.18266921381498472,380.4505916320254,37.277465293618235,50.665844281618774,-1.3613272273954138,0.8583444449432774,2.783592050316776,-3499.7698402545634,-395.999008478742,2.918173109618598
hust_to_matr,hust,matr,stacking,100,linear,10,776.4496001107674,13.777104886528939,72.55741417308538,-4.279500337014012,0.18266921381498472,299.82151653566245,11.89960828533621,38.9759503031453,-0.26416675814169066,0.11608620088102367,0.9839686421555278,-726.016787333928,-476.62808357510494,4.015333578872321
hust_to_matr,hust,matr,stacking,100,linear,15,776.4496001107674,13.777104886528939,72.55741417308538,-4.279500337014012,0.18266921381498472,281.87908391004186,5.712701828828468,37.88098415084247,-0.07223000950372524,0.051826992956992855,1.35736913998627,-1313.6434032986776,-494.57051620072554,4.207270327510287
hust_to_matr,hust,matr,stacking,100,linear,20,776.4496001107674,13.777104886528939,72.55741417308538,-4.279500337014012,0.18266921381498472,276.14525307350533,2.508172920314023,36.88952953444906,-0.013548854298847751,0.029665605585759477,1.457751528388467,-1460.4664169849102,-500.30434703726206,4.265951482715164
hust_to_sandia,hust,sandia,elastic_net,100,residual_mean,5,4593236.523860431,7791064.13427657,137.6683003190882,-3487746098.9359426,6807187318.249837,4400913.9311141735,7346048.976404677,112.67785004491051,-3409395915.080841,6641335031.38184,1.0,-6296879.09592903,-192322.59274625778,78350183.85510159
hust_to_sandia,hust,sandia,elastic_net,100,residual_mean,10,4593236.523860431,7791064.13427657,137.6683003190882,-3487746098.9359426,6807187318.249837,4336679.856813892,7297413.695130644,122.192467647225,-3438740445.6508,6707303248.32173,1.0,-5583058.1933804685,-256556.6670465395,49005653.28514242
hust_to_sandia,hust,sandia,elastic_net,100,residual_mean,15,4593236.523860431,7791064.13427657,137.6683003190882,-3487746098.9359426,6807187318.249837,4298475.962453138,7227064.296535243,128.75721788216953,-3945393389.485675,7724989995.907937,1.0,-5256341.881601818,-294760.5614072932,-457647290.5497322
hust_to_sandia,hust,sandia,elastic_net,100,residual_mean,20,4593236.523860431,7791064.13427657,137.6683003190882,-3487746098.9359426,6807187318.249837,4296032.893829611,7124548.344542441,134.68044712402454,-3307026613.6340313,6422390151.72439,1.0,-5022620.33310095,-297203.63003082015,180719485.30191135
hust_to_sandia,hust,sandia,elastic_net,100,linear,5,4593236.523860431,7791064.13427657,137.6683003190882,-3487746098.9359426,6807187318.249837,3336471.026142884,6636962.308489998,79.74701991524718,-2748463223.345918,5496794925.0050535,9.985863862659944,359.6925891140257,-1256765.4977175472,739282875.5900245
hust_to_sandia,hust,sandia,elastic_net,100,linear,10,4593236.523860431,7791064.13427657,137.6683003190882,-3487746098.9359426,6807187318.249837,1243597.8345978442,2485885.3009868762,78.85410956805133,-1007322146.9065607,2014644292.7197196,0.5737053965925402,296.8387528127982,-3349638.689262587,2480423952.0293818
hust_to_sandia,hust,sandia,elastic_net,100,linear,15,4593236.523860431,7791064.13427657,137.6683003190882,-3487746098.9359426,6807187318.249837,1237842.6055567109,2474078.370586228,78.7591652425534,-997140126.8932922,1994280233.5288737,0.8034932007351191,257.9130119787836,-3355393.9183037207,2490605972.04265
hust_to_sandia,hust,sandia,elastic_net,100,linear,20,4593236.523860431,7791064.13427657,137.6683003190882,-3487746098.9359426,6807187318.249837,1603771.2352193003,3206399.3968929085,79.01057798386702,-1459613013.8091564,2919226028.1608143,0.5659572084070436,254.68780561468284,-2989465.288641131,2028133085.1267862
hust_to_sandia,hust,sandia,pls,100,residual_mean,5,9679518.866980601,12147722.829585066,115.28142180111641,-7340862943.648343,9025518184.69909,9689028.990496796,12335697.002976673,107.85718886624609,-7451823084.960768,9208712222.294086,1.0,-8840336.611998482,9510.123516194522,-110960141.31242466
hust_to_sandia,hust,sandia,pls,100,residual_mean,10,9679518.866980601,12147722.829585066,115.28142180111641,-7340862943.648343,9025518184.69909,9951716.133843064,12788922.589770246,107.73064718053372,-7768796362.247076,9652738218.448269,1.0,-8232663.774288066,272197.2668624632,-427933418.59873295
hust_to_sandia,hust,sandia,pls,100,residual_mean,15,9679518.866980601,12147722.829585066,115.28142180111641,-7340862943.648343,9025518184.69909,9787251.610604826,12552663.231684528,110.69291405603505,-8153043300.005953,10004976650.586681,1.0,-8990639.461048286,107732.74362422526,-812180356.3576097
hust_to_sandia,hust,sandia,pls,100,residual_mean,20,9679518.866980601,12147722.829585066,115.28142180111641,-7340862943.648343,9025518184.69909,8878652.952353839,11144299.82099154,110.61338290302926,-6781781481.3235,8321574102.800784,1.0,-10534135.827008218,-800865.9146267623,559081462.3248434
hust_to_sandia,hust,sandia,pls,100,linear,5,9679518.866980601,12147722.829585066,115.28142180111641,-7340862943.648343,9025518184.69909,5218197.287619308,7525432.595810817,80.93450533754122,-4500981330.794811,6558241531.941263,1.4003458855992235,-79.70408147469345,-4461321.579361293,2839881612.853532
hust_to_sandia,hust,sandia,pls,100,linear,10,9679518.866980601,12147722.829585066,115.28142180111641,-7340862943.648343,9025518184.69909,4657880.359840271,8781845.393453673,76.46416224875566,-4053831922.4881163,7999994760.813619,0.7912486044233714,282.99495657185264,-5021638.50714033,3287031021.160227
hust_to_sandia,hust,sandia,pls,100,linear,15,9679518.866980601,12147722.829585066,115.28142180111641,-7340862943.648343,9025518184.69909,3429225.757422646,6857042.443346099,79.90406763044882,-3099741370.7063932,6199482738.273275,0.7701724871675639,298.1996268395771,-6250293.109557955,4241121572.94195
hust_to_sandia,hust,sandia,pls,100,linear,20,9679518.866980601,12147722.829585066,115.28142180111641,-7340862943.648343,9025518184.69909,4667306.225781893,9333218.241854925,79.41069049700333,-4254710386.8252344,8509420772.266412,0.7731213316702429,320.53738239943203,-5012212.641198708,3086152556.8231087
hust_to_sandia,hust,sandia,random_forest,100,residual_mean,5,1228.5421384428694,25.9936336595212,126.32348548101497,-0.37375508523437995,0.051712637473464274,825.2756734189383,22.135169036883315,106.26362232310427,-0.1057348634534758,0.06452588579093482,1.0,-767.6706910858074,-403.2664650239311,0.2680202217809041
hust_to_sandia,hust,sandia,random_forest,100,residual_mean,10,1228.5421384428694,25.9936336595212,126.32348548101497,-0.37375508523437995,0.051712637473464274,809.4997876424798,22.892444507406953,102.91813572787257,0.0009334940195385333,0.03211558030984437,1.0,-751.8798826960403,-419.0423508003896,0.37468857925391846
hust_to_sandia,hust,sandia,random_forest,100,residual_mean,15,1228.5421384428694,25.9936336595212,126.32348548101497,-0.37375508523437995,0.051712637473464274,801.7353638135768,15.212611237822534,101.76199474096617,-0.04036169620857255,0.07711924565145169,1.0,-762.9980289733169,-426.8067746292926,0.3333933890258074
hust_to_sandia,hust,sandia,random_forest,100,residual_mean,20,1228.5421384428694,25.9936336595212,126.32348548101497,-0.37375508523437995,0.051712637473464274,796.1472974789774,18.431087284147473,100.35353915642732,0.02514394473832186,0.0363168810731223,1.0,-752.6308776616004,-432.39484096389197,0.3988990299727018
hust_to_sandia,hust,sandia,random_forest,100,linear,5,1228.5421384428694,25.9936336595212,126.32348548101497,-0.37375508523437995,0.051712637473464274,999.2380369814675,329.7815069255107,107.02093372715694,-2.9407528306519577,5.51186270434696,1.172593219619279,-994.8977074252182,-229.30410146140184,-2.5669977454175776
hust_to_sandia,hust,sandia,random_forest,100,linear,10,1228.5421384428694,25.9936336595212,126.32348548101497,-0.37375508523437995,0.051712637473464274,813.0651960168085,23.60349125325963,108.26808557608737,-0.05843688482052023,0.08060921572100893,1.6994186836957952,-1828.3429079020202,-415.4769424260609,0.3153182004138597
hust_to_sandia,hust,sandia,random_forest,100,linear,15,1228.5421384428694,25.9936336595212,126.32348548101497,-0.37375508523437995,0.051712637473464274,806.1335375113392,11.522181927115362,110.03736374866239,-0.004252481077003936,0.056931856537098334,1.6093802084193036,-1690.7482820626315,-422.40860093153015,0.369502604157376
hust_to_sandia,hust,sandia,random_forest,100,linear,20,1228.5421384428694,25.9936336595212,126.32348548101497,-0.37375508523437995,0.051712637473464274,799.7453767700048,10.310210660212901,108.81151813234855,0.007380417299689428,0.0414926820878319,1.717432894222395,-1844.869858369459,-428.7967616728646,0.38113550253406936
hust_to_sandia,hust,sandia,xgboost,100,residual_mean,5,1193.096285888672,66.4708469541696,124.7295884091719,-0.29593836368602766,0.12979461675763293,784.0460358954535,50.17333937741222,101.33580285204201,-0.017715237635315524,0.14186051094920996,1.0,-765.2400555419922,-409.05024999321836,0.27822312605071214
hust_to_sandia,hust,sandia,xgboost,100,residual_mean,10,1193.096285888672,66.4708469541696,124.7295884091719,-0.29593836368602766,0.12979461675763293,766.7142166442871,41.45598931397624,98.65538297815893,0.0878078591981184,0.08119208651385104,1.0,-749.9572732543944,-426.38206924438475,0.38374622288414606
hust_to_sandia,hust,sandia,xgboost,100,residual_mean,15,1193.096285888672,66.4708469541696,124.7295884091719,-0.29593836368602766,0.12979461675763293,765.4562670200894,47.44647065301452,98.60587428707088,0.03919633331779691,0.14734153017744345,1.0,-754.8468317871093,-427.6400188685825,0.3351346970038246
hust_to_sandia,hust,sandia,xgboost,100,residual_mean,20,1193.096285888672,66.4708469541696,124.7295884091719,-0.29593836368602766,0.12979461675763293,759.894224568685,34.97104222940445,98.04114679112993,0.10839084272231754,0.06800536083196683,1.0,-748.3340004882813,-433.2020613199869,0.4043292064083452
hust_to_sandia,hust,sandia,xgboost,100,linear,5,1193.096285888672,66.4708469541696,124.7295884091719,-0.29593836368602766,0.12979461675763293,733.8368847249349,76.41932081632535,108.70863440121563,0.049855694304430355,0.08791181337537644,3.9608311355775285,-5642.4937991614115,-459.25940116373704,0.34579405799045804
hust_to_sandia,hust,sandia,xgboost,100,linear,10,1193.096285888672,66.4708469541696,124.7295884091719,-0.29593836368602766,0.12979461675763293,736.5560407714844,83.66649482921088,113.92829600349788,0.11858324452431875,0.15070504525595502,2.352468872528378,-2849.4702952267276,-456.5402451171875,0.4145216082103464
hust_to_sandia,hust,sandia,xgboost,100,linear,15,1193.096285888672,66.4708469541696,124.7295884091719,-0.29593836368602766,0.12979461675763293,727.965377620152,73.71848897635238,114.70287281800331,0.18615549617661914,0.14887513219228432,2.3294005280655314,-2781.1692861633596,-465.1309082685199,0.4820938598626468
hust_to_sandia,hust,sandia,xgboost,100,linear,20,1193.096285888672,66.4708469541696,124.7295884091719,-0.29593836368602766,0.12979461675763293,732.6401967264811,71.92594774708408,116.08964938110762,0.1852964583591648,0.14862884326135126,2.486679575504902,-3005.6718251182583,-460.4560891621908,0.48123482204519247
hust_to_sandia,hust,sandia,catboost,100,residual_mean,5,1263.0495158190886,116.37306457492434,127.3047564518381,-0.43678851802889973,0.2565474777878514,818.3211078030666,56.94070657282281,98.83542824555369,-0.1157084133997485,0.12527714705424609,1.0,-802.4931798224458,-444.72840801602194,0.32108010462915126
hust_to_sandia,hust,sandia,catboost,100,residual_mean,10,1263.0495158190886,116.37306457492434,127.3047564518381,-0.43678851802889973,0.2565474777878514,800.361114902815,38.66261423643711,99.47895280234869,-0.0027894914566536587,0.10759998668687387,1.0,-796.2648811049487,-462.6884009162736,0.4339990265722461
hust_to_sandia,hust,sandia,catboost,100,residual_mean,15,1263.0495158190886,116.37306457492434,127.3047564518381,-0.43678851802889973,0.2565474777878514,805.4266134799443,45.134864786642,100.9922154686121,-0.040047960670609506,0.09108702943551378,1.0,-793.5870907238315,-457.6229023391443,0.3967405573582902
hust_to_sandia,hust,sandia,catboost,100,residual_mean,20,1263.0495158190886,116.37306457492434,127.3047564518381,-0.43678851802889973,0.2565474777878514,799.1767647900858,55.901075533716984,101.8622713697951,0.019348233836004848,0.1311566682962588,1.0,-791.6806627035006,-463.87275102900276,0.4561367518649046
