dataset,experiment,model,n_cycles,MAE_mean,MAE_std,MAE_ci95_lower,MAE_ci95_upper,SMAPE_mean,SMAPE_std,SMAPE_ci95_lower,SMAPE_ci95_upper,R2_mean,R2_std,R2_ci95_lower,R2_ci95_upper,n_seeds
hust,matr_to_hust,xgboost,100,868.6093653265729,79.88691631430395,803.0157344889852,932.652770429484,81.46041458038609,10.211474241233912,76.74937087124617,85.95686180199993,-10.263774655762328,1.6549638991301958,-14.49759195059865,-7.714950404080059,5
hust,matr_to_hust,catboost,100,849.0065573302002,60.032932622281095,787.2395881027257,910.7231217124306,78.61743092687277,7.419352117818584,74.55997462553418,82.60922469930851,-9.64694475308327,1.2835687050539766,-13.434714572901001,-7.338458638294672,5
hust,matr_to_hust,gaussian_process,100,812.6286039227194,70.10387792645439,751.7382495353673,873.1676458209098,73.31253539231267,9.543211826697759,69.58472702665401,76.87180298745596,-8.831751216655086,1.5685815342236948,-12.442646474717057,-6.674432470675219,5
hust,matr_to_hust,stacking,100,833.4965979914996,24.92474924091613,772.0735176627322,894.4051892886864,76.06802244325354,3.192013761823686,72.14212109455369,79.82307537323658,-9.220619584955255,0.550374785399286,-12.95672262321177,-6.979013253039673,5
matr,hust_to_matr,elastic_net,50,3101244.5957550444,6201466.020269932,401.1678566097516,7752492.333883652,73.12606544917818,25.481811006459157,66.56075470892594,79.90191539213234,-23786954314.20278,47573908619.11632,-64578247603.96948,-1.3917238627311599,5
matr,hust_to_matr,pls,50,1550894.281443068,3100749.6722399807,415.81739962308313,4651789.675530957,75.66996847653317,14.77972125497303,68.24589303816727,83.14779746334194,-11893464649.86927,23786929284.030617,-37160885891.24089,-1.4276302347080958,5
matr,hust_to_matr,random_forest,50,518.3868068585874,40.59852932264636,476.6232128868247,560.4523622974729,56.5180876436704,2.8932157411949,50.94049623423202,62.23551605574903,-1.5287334569037647,0.34525149278532147,-2.7048424008141945,-0.8920667496291209,5
matr,hust_to_matr,xgboost,50,556.0870185389088,35.578381549622826,513.7189752086209,598.6983318398485,59.148594696412616,2.417985505071552,53.59022453259812,64.81194669597404,-1.8542804425413464,0.3169034274377218,-3.2171074476792745,-1.1162218633510974,5
matr,hust_to_matr,catboost,50,563.9402963683813,32.583272648456195,521.1357167002909,607.2113169004954,59.68108207765638,2.2663627321611237,54.042833874520205,65.35301968499894,-1.926655807100299,0.283373866246519,-3.321715585283905,-1.171697602252155,5
matr,hust_to_matr,gaussian_process,50,714.0871597253575,14.791006918750009,665.6734789035739,760.7591521910024,69.04455547562667,0.8421784344729992,63.23272078475024,74.86306609254368,-3.522428540937374,0.18204111492390104,-5.766356904827662,-2.2837772742357094,5
matr,hust_to_matr,stacking,50,560.4978385925804,23.762670172129802,518.1360203361705,603.026764888115,59.50722612157838,1.6148915008641058,53.87023593829578,65.1515476425892,-1.8870113451294237,0.21827157168995606,-3.267738240616901,-1.1430794243082427,5
matr,hust_to_matr,elastic_net,100,5125686.58851727,3228554.729677615,337.8784671258871,15376332.624413382,56.71242744612168,11.15578833286121,49.796377442341864,63.89823551663088,-36310416720.37395,28368543105.335197,-116356591925.4316,-0.8599920604752469,5
matr,hust_to_matr,pls,100,3124516.268607716,3778783.0310289506,378.49601954478715,9372707.872178065,62.26430012469369,13.649081547924037,55.030147709467464,70.06067601070501,-23788050470.21038,29132004250.314503,-75167906382.65034,-1.7308512570726946,5
matr,hust_to_matr,random_forest,100,542.7808297192411,31.372764107502924,500.689364979316,585.191132832467,58.250854905537004,2.1349673622197174,52.765602762627296,63.917150830487365,-1.7247265900703277,0.2813059261752693,-3.029620017835688,-1.024978961540564,5
matr,hust_to_matr,xgboost,100,578.4491350775104,38.241586169096074,535.4489446906924,622.3870874618827,60.54767586845287,2.595325376865192,54.93189935568951,66.22461509943204,-2.0715183224469356,0.34081725416781566,-3.5778422936639864,-1.2584111626437402,5
matr,hust_to_matr,catboost,100,583.9862646533209,43.89379996441704,539.0240798626319,629.1983259245198,60.861325704216505,2.836603766879605,55.22995986684914,66.61115509218668,-2.1532898920440573,0.4341519713015026,-3.703878884906607,-1.3021395994954448,5
matr,hust_to_matr,gaussian_process,100,703.0566516192321,26.681941359931457,655.6532930579741,749.3319019655021,68.3946736467943,1.548984252885378,62.59857355780893,74.16874556008311,-3.391832377745473,0.32143723156904763,-5.563372158128924,-2.1906902959329284,5
matr,hust_to_matr,stacking,100,580.089519960046,39.2170172727701,536.8473800043201,624.3322142398872,60.74399550689727,2.573080128051426,55.16200855576242,66.47413974467055,-2.0891122125903805,0.3805467290386388,-3.598750317131807,-1.2717630614360034,5
