scenario,source,target,calibration_domain,model,n_cycles,confidence_level,adapter_type,k_adapter,k_target,coverage_mean,coverage_std,coverage_gap_mean,coverage_gap_std,coverage_wilson95_lower_mean,coverage_wilson95_lower_std,coverage_wilson95_upper_mean,coverage_wilson95_upper_std,finite_interval_fraction_mean,finite_interval_fraction_std,mean_width_mean,mean_width_std,median_width_mean,median_width_std,winkler_mean_mean,winkler_mean_std,MAE_mean,MAE_median,MAE_std,SMAPE_mean,SMAPE_median,SMAPE_std,R2_mean,R2_median,R2_std,q_hat_mean,q_hat_std,finite_q_mean,adapter_slope_mean,adapter_slope_std,adapter_intercept_mean,adapter_intercept_std,coverage_short_mean,coverage_short_std,coverage_mid_mean,coverage_mid_std,coverage_long_mean,coverage_long_std,coverage_short_life_mean,coverage_short_life_std,coverage_long_life_mean,coverage_long_life_std,coverage_short_life_wilson95_lower_mean,coverage_short_life_wilson95_lower_std,coverage_short_life_wilson95_upper_mean,coverage_short_life_wilson95_upper_std,coverage_long_life_wilson95_lower_mean,coverage_long_life_wilson95_lower_std,coverage_long_life_wilson95_upper_mean,coverage_long_life_wilson95_upper_std,short_long_coverage_gap_mean,short_long_coverage_gap_std,lifetime_split_threshold_mean,lifetime_split_threshold_std,n_train_mean,n_adapter_mean,n_calibration_mean,n_test_mean,n_short_life_mean,n_short_life_std,n_long_life_mean,n_long_life_std,n_runs,scenario_label,direction
cross_source_calibrated_cp,hust,matr,hust,random_forest,100,0.9,none,,,0.2031007751937984,0.0924400321597757,0.6968992248062016,0.0924400321597757,0.1447976166112082,0.0793202708153486,0.2785751716732635,0.1002218872514095,1.0,0.0,1056.0512354377593,261.3987285165258,1056.0512354377595,261.39872851652575,7349.506639638322,1948.6995043592233,795.3054170953948,792.5920232684749,17.990226890804475,73.45772933635946,73.33824879907556,0.9928635423579844,-4.554547789909189,-4.516308273357657,0.227783471326516,528.0256177188804,130.6993642582631,1.0,,,,,0.0046511627906976,0.0104003161744175,0.0465116279069766,0.0328886874970487,0.5581395348837209,0.2371636983066411,0.01875,0.0279508497187473,0.3846153846153846,0.1568929081105472,0.0066366679485579,0.0106967992604059,0.085363989602017,0.0421884459028608,0.2807071922892711,0.1418158102225204,0.5014008534006189,0.1544843651903506,0.3658653846153846,0.1303195038239598,740.0,0.0,53.0,0.0,12.0,129.0,64.0,0.0,65.0,0.0,5,Naive source-calibrated cross CP,HUST -> MATR
cross_source_calibrated_cp,hust,matr,hust,random_forest,100,0.95,none,,,0.2031007751937984,0.0924400321597757,0.7468992248062014,0.0924400321597757,0.1447976166112082,0.0793202708153486,0.2785751716732635,0.1002218872514095,1.0,0.0,1056.051235437761,261.39872851652456,1056.051235437761,261.39872851652456,13642.962043838856,4155.153279175475,795.3054170953952,792.5920232684754,17.99022689080427,73.45772933635949,73.33824879907556,0.9928635423579664,-4.5545477899091935,-4.51630827335766,0.2277834713265125,inf,,0.0,,,,,0.0046511627906976,0.0104003161744175,0.0465116279069766,0.0328886874970487,0.5581395348837209,0.2371636983066411,0.01875,0.0279508497187473,0.3846153846153846,0.1568929081105472,0.0066366679485579,0.0106967992604059,0.085363989602017,0.0421884459028608,0.2807071922892711,0.1418158102225204,0.5014008534006189,0.1544843651903506,0.3658653846153846,0.1303195038239598,740.0,0.0,53.0,0.0,12.0,129.0,64.0,0.0,65.0,0.0,5,Naive source-calibrated cross CP,HUST -> MATR
cross_source_calibrated_cp,hust,sandia,hust,random_forest,100,0.9,none,,,0.028,0.0178885438199983,0.8720000000000001,0.0178885438199982,0.0069544014871117,0.0076364901466101,0.1163977320947788,0.0255879881862888,1.0,0.0,1056.0512354377606,261.3987285165244,1056.0512354377606,261.39872851652444,15231.186657308595,1720.7477055359705,1227.7132756099004,1217.0115011476812,29.16020564572087,126.32792717799266,126.56925470842376,1.079984460615521,-0.3723519243756579,-0.3477751742697552,0.0580357877856283,528.0256177188812,130.69936425826356,1.0,,,,,0.0,0.0,0.0,0.0,0.0823529411764705,0.0526133641764656,0.0,0.0,0.056,0.0357770876399966,0.0,0.0,0.1331922509390484,0.0,0.0140106211024704,0.0154610406974622,0.2162640977314044,0.0465626729129015,0.056,0.0357770876399966,282.0,0.0,53.0,0.0,12.0,50.0,25.0,0.0,25.0,0.0,5,Naive source-calibrated cross CP,HUST -> SANDIA
cross_source_calibrated_cp,hust,sandia,hust,random_forest,100,0.95,none,,,0.028,0.0178885438199983,0.922,0.0178885438199984,0.0069544014871117,0.0076364901466101,0.1163977320947788,0.0255879881862888,1.0,0.0,1056.0512354377618,261.39872851652814,1056.0512354377618,261.39872851652814,29406.32207917939,3701.499771066568,1227.7132756099004,1217.0115011476807,29.160205645720858,126.32792717799266,126.56925470842376,1.079984460615523,-0.3723519243756582,-0.3477751742697543,0.0580357877856288,inf,,0.0,,,,,0.0,0.0,0.0,0.0,0.0823529411764705,0.0526133641764656,0.0,0.0,0.056,0.0357770876399966,0.0,0.0,0.1331922509390484,0.0,0.0140106211024704,0.0154610406974622,0.2162640977314044,0.0465626729129015,0.056,0.0357770876399966,282.0,0.0,53.0,0.0,12.0,50.0,25.0,0.0,25.0,0.0,5,Naive source-calibrated cross CP,HUST -> SANDIA
cross_source_calibrated_cp,luh,hust,luh,gaussian_process,100,0.9,none,,,0.0,0.0,0.9,0.0,0.0,0.0,0.047518425282434,0.0,1.0,0.0,622.8405289996995,100.38293395144748,622.8405289996994,100.3829339514474,16122.972540500785,814.4497086141178,1086.4268650749038,1083.7193713178958,5.343425568729475,112.90433722997156,112.4483009650274,0.8980149369676946,-15.70982912013533,-15.63132298728106,0.154647532855856,311.4202644998496,50.191466975723706,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918098682255839,0.0,0.0,0.0,0.0896668537075713,0.0,0.0,0.0,1513.0,0.0,74.0,0.0,16.0,77.0,38.0,0.0,39.0,0.0,5,Naive source-calibrated cross CP,LUH -> HUST
cross_source_calibrated_cp,luh,hust,luh,gaussian_process,100,0.95,none,,,0.0,0.0,0.95,0.0,0.0,0.0,0.047518425282434,0.0,1.0,0.0,622.8405289996995,100.38293395144748,622.8405289996994,100.3829339514474,31623.10455200184,1729.0574220142173,1086.4268650749038,1083.7193713178958,5.343425568729475,112.90433722997156,112.4483009650274,0.8980149369676946,-15.70982912013533,-15.63132298728106,0.154647532855856,inf,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918098682255839,0.0,0.0,0.0,0.0896668537075713,0.0,0.0,0.0,1513.0,0.0,74.0,0.0,16.0,77.0,38.0,0.0,39.0,0.0,5,Naive source-calibrated cross CP,LUH -> HUST
cross_source_calibrated_cp,luh,matr,luh,gaussian_process,100,0.9,none,,,0.4790697674418604,0.0446662334601176,0.4209302325581395,0.0446662334601176,0.3949879066515174,0.0427247491335296,0.5643621332536541,0.0440255348549519,1.0,0.0,622.8405289996994,100.38293395144746,622.8405289996994,100.3829339514474,4010.0792217832654,390.4624389951764,389.0667021914775,386.61107582739425,4.84636786441135,56.48369371576043,55.94037299538497,1.068468390510281,-1.075523000424735,-1.059851285526117,0.0307623118807222,311.4202644998496,50.191466975723706,1.0,,,,,0.9953488372093025,0.0104003161744176,0.4418604651162791,0.1241520726980385,0.0,0.0,0.95625,0.0814900300650331,0.0092307692307692,0.0206406274846134,0.8846822594541971,0.1053771562831453,0.976148285984868,0.0486628207003653,0.0031639680827025,0.0070748477115624,0.070068919584963,0.0319028500154522,0.9470192307692308,0.0778270204899506,740.0,0.0,74.0,0.0,16.0,129.0,64.0,0.0,65.0,0.0,5,Naive source-calibrated cross CP,LUH -> MATR
cross_source_calibrated_cp,luh,matr,luh,gaussian_process,100,0.95,none,,,0.4790697674418604,0.0446662334601176,0.4709302325581395,0.0446662334601175,0.3949879066515174,0.0427247491335296,0.5643621332536541,0.0440255348549519,1.0,0.0,622.8405289996994,100.38293395144746,622.8405289996994,100.3829339514474,7397.3179145668255,880.7228585371133,389.0667021914775,386.61107582739425,4.84636786441135,56.48369371576043,55.94037299538497,1.068468390510281,-1.075523000424735,-1.059851285526117,0.0307623118807222,inf,,0.0,,,,,0.9953488372093025,0.0104003161744176,0.4418604651162791,0.1241520726980385,0.0,0.0,0.95625,0.0814900300650331,0.0092307692307692,0.0206406274846134,0.8846822594541971,0.1053771562831453,0.976148285984868,0.0486628207003653,0.0031639680827025,0.0070748477115624,0.070068919584963,0.0319028500154522,0.9470192307692308,0.0778270204899506,740.0,0.0,74.0,0.0,16.0,129.0,64.0,0.0,65.0,0.0,5,Naive source-calibrated cross CP,LUH -> MATR
cross_source_calibrated_cp,luh,sandia,luh,gaussian_process,100,0.9,none,,,0.732,0.0975704873412037,0.1679999999999999,0.0975704873412037,0.598404009984584,0.099682300337556,0.8324907040175378,0.0815520594720284,1.0,0.0,622.8405289996994,100.38293395144753,622.8405289996994,100.3829339514474,9270.608411676383,172.49643003287778,625.4088106825964,626.5791384426699,2.6210552977761163,75.4684071953116,75.7816605229252,0.6790120096402514,-0.1102150929780295,-0.1085517849587798,0.0033887699720138,311.4202644998496,50.191466975723706,1.0,,,,,0.8111111111111111,0.2710291315033438,1.0,0.0,0.4117647058823529,0.0,0.8640000000000001,0.1951409746824074,0.6,0.0,0.7014060204389352,0.2103874041482064,0.9296300208774376,0.1289049967938161,0.40739457358967,0.0,0.7659669762225203,0.0,0.296,0.1252198067399882,282.0,0.0,74.0,0.0,16.0,50.0,25.0,0.0,25.0,0.0,5,Naive source-calibrated cross CP,LUH -> SANDIA
cross_source_calibrated_cp,luh,sandia,luh,gaussian_process,100,0.95,none,,,0.732,0.0975704873412037,0.2179999999999999,0.0975704873412037,0.598404009984584,0.099682300337556,0.8324907040175378,0.0815520594720284,1.0,0.0,622.8405289996994,100.38293395144753,622.8405289996994,100.3829339514474,17918.376294353046,442.0841837584066,625.4088106825964,626.5791384426699,2.6210552977761163,75.4684071953116,75.7816605229252,0.6790120096402514,-0.1102150929780295,-0.1085517849587798,0.0033887699720138,inf,,0.0,,,,,0.8111111111111111,0.2710291315033438,1.0,0.0,0.4117647058823529,0.0,0.8640000000000001,0.1951409746824074,0.6,0.0,0.7014060204389352,0.2103874041482064,0.9296300208774376,0.1289049967938161,0.40739457358967,0.0,0.7659669762225203,0.0,0.296,0.1252198067399882,282.0,0.0,74.0,0.0,16.0,50.0,25.0,0.0,25.0,0.0,5,Naive source-calibrated cross CP,LUH -> SANDIA
cross_source_calibrated_cp,matr,hust,matr,catboost,100,0.9,none,,,0.1766233766233765,0.1493788793195907,0.7233766233766235,0.1493788793195907,0.1182013615355734,0.1094108958870358,0.2657780875431955,0.1753614880383982,1.0,0.0,1052.9985982082633,449.1721506880975,1052.9985982082635,449.1721506880976,8631.333814901936,3456.393401560577,875.900754060016,908.7045014880836,59.23552972311247,81.62002447427164,85.83812559517251,7.805005745437504,-10.35458107369234,-11.08859098957288,1.3313433612819483,526.4992991041318,224.5860753440488,1.0,,,,,0.5153846153846154,0.4322433568334246,0.008,0.0178885438199983,0.0,0.0,0.3578947368421052,0.3026887817791708,0.0,0.0,0.2536089320688367,0.2364507140334462,0.4882738725847502,0.3141744622147192,0.0,0.0,0.0896668537075713,0.0,0.3578947368421052,0.3026887817791708,1513.0,0.0,89.0,0.0,20.0,77.0,38.0,0.0,39.0,0.0,5,Naive source-calibrated cross CP,MATR -> HUST
cross_source_calibrated_cp,matr,hust,matr,catboost,100,0.95,none,,,0.3272727272727272,0.2120902884076399,0.6227272727272727,0.2120902884076399,0.2454835978223895,0.174720657964734,0.4254773127297239,0.2304196776071602,1.0,0.0,1385.1015885600011,483.54895556485974,1385.1015885600011,483.54895556485945,11727.083003989324,8062.702658057876,875.900754060016,908.7045014880836,59.23552972311247,81.62002447427164,85.83812559517251,7.805005745437504,-10.35458107369234,-11.08859098957288,1.3313433612819483,692.5507942800007,241.77447778242973,1.0,,,,,0.7461538461538462,0.4030211353055303,0.232,0.3229860678109816,0.0,0.0,0.6105263157894736,0.3634057125464008,0.0512820512820512,0.0888231183368654,0.4920613515481623,0.3253813879340868,0.7086964670546032,0.3397962951067999,0.0243950275444755,0.0470256847069499,0.1586393283469345,0.1151814044566206,0.5592442645074224,0.3110761530112742,1513.0,0.0,89.0,0.0,20.0,77.0,38.0,0.0,39.0,0.0,5,Naive source-calibrated cross CP,MATR -> HUST
cross_source_calibrated_cp,matr,luh,matr,catboost,100,0.9,none,,,0.7075471698113207,0.2881608367792692,0.2271698113207547,0.2546107395486004,0.6321219154893045,0.2987909290502521,0.7684554300084995,0.257655109031877,1.0,0.0,1052.9985982082635,449.1721506880977,1052.9985982082635,449.1721506880976,2273.265172041973,785.562271791492,335.8828467049199,330.7946314869894,21.499154074177618,65.5960070952562,65.25968392423952,2.0266203209952756,-0.0050915772564233,0.0393850785278224,0.0735277324401506,526.4992991041318,224.5860753440488,1.0,,,,,0.6277777777777778,0.5120462459824223,0.8971428571428571,0.2299955633999783,0.6,0.2249716535431946,0.6830188679245283,0.4581837625566394,0.7320754716981133,0.151179061313284,0.6179726244137029,0.4428259533154338,0.7233275533526196,0.4153359560478032,0.6069104922992616,0.1618553894238089,0.8258722073425699,0.1202158953521736,0.260377358490566,0.2273565333040312,451.0,0.0,89.0,0.0,20.0,106.0,53.0,0.0,53.0,0.0,5,Naive source-calibrated cross CP,MATR -> LUH
cross_source_calibrated_cp,matr,luh,matr,catboost,100,0.95,none,,,0.8528301886792452,0.2032794497972216,0.1058490566037735,0.1977876930451284,0.7854964788515217,0.2181928116950199,0.895485008494745,0.174245624618422,1.0,0.0,1385.1015885600011,483.5489555648596,1385.1015885600011,483.54895556485945,2403.986481452557,1220.0288358400571,335.8828467049199,330.7946314869894,21.499154074177618,65.5960070952562,65.25968392423952,2.0266203209952756,-0.0050915772564233,0.0393850785278224,0.0735277324401506,692.5507942800007,241.77447778242973,1.0,,,,,0.8166666666666667,0.3651483716701107,1.0,0.0,0.7428571428571429,0.2432769480846628,0.8754716981132076,0.2480253090589431,0.8301886792452831,0.1606545883577962,0.7906111833532139,0.2715201174552182,0.9095819648477984,0.1915004842168761,0.7168265307594631,0.1725884249693296,0.8989212126333866,0.1271934927788903,0.090566037735849,0.0409046856390166,451.0,0.0,89.0,0.0,20.0,106.0,53.0,0.0,53.0,0.0,5,Naive source-calibrated cross CP,MATR -> LUH
cross_source_calibrated_cp,matr,sandia,matr,catboost,100,0.9,none,,,0.516,0.3940558336073709,0.3839999999999999,0.394055833607371,0.4213177497471159,0.3417642424980572,0.6083991270806166,0.3913068668926816,1.0,0.0,1052.9985982082635,449.1721506880976,1052.9985982082635,449.1721506880976,8585.334923974764,1809.07462671603,725.5381009289755,738.4327414292999,76.24635319623772,94.67470096431376,97.4964447391206,11.252479453160849,0.0395584736327243,0.0344304838967773,0.0372841983718166,526.4992991041318,224.5860753440488,1.0,,,,,0.6,0.5477225575051661,0.6266666666666667,0.5133766215514255,0.3294117647058823,0.1841467746176297,0.6,0.5477225575051661,0.432,0.2629068276024797,0.520084649436571,0.4747701571809606,0.6532769003756194,0.4747701571809606,0.2849325057027184,0.1823293855405967,0.5971816404249921,0.2750211594628853,0.312,0.1752712184016531,282.0,0.0,89.0,0.0,20.0,50.0,25.0,0.0,25.0,0.0,5,Naive source-calibrated cross CP,MATR -> SANDIA
cross_source_calibrated_cp,matr,sandia,matr,catboost,100,0.95,none,,,0.664,0.2635905916378656,0.2859999999999999,0.2635905916378656,0.5412462680251423,0.2449649671711314,0.7633517194591162,0.2448037478161438,1.0,0.0,1385.1015885600011,483.5489555648596,1385.1015885600011,483.54895556485945,13670.906587819423,2480.7608765066125,725.5381009289755,738.4327414292999,76.24635319623772,94.67470096431376,97.4964447391206,11.252479453160849,0.0395584736327243,0.0344304838967773,0.0372841983718166,692.5507942800007,241.77447778242973,1.0,,,,,0.7444444444444445,0.4331908597692873,0.8400000000000001,0.3577708763999663,0.4235294117647059,0.0263066820882327,0.76,0.433589667773576,0.568,0.0954986910905065,0.6418227486974903,0.3757954689920663,0.8089172808142046,0.3796852782483559,0.3802803444056277,0.0833763072736787,0.7376055094666617,0.082201021161566,0.352,0.0867179335547152,282.0,0.0,89.0,0.0,20.0,50.0,25.0,0.0,25.0,0.0,5,Naive source-calibrated cross CP,MATR -> SANDIA
cross_source_calibrated_cp,sandia,hust,sandia,xgboost,100,0.9,none,,,0.2311688311688311,0.1716547111353203,0.6688311688311689,0.1716547111353202,0.1609701321934591,0.1389441122001131,0.3269163977635897,0.189210674879374,1.0,0.0,762.3934137543189,435.227580299618,762.3934137543189,435.227580299618,15023.854734751088,3568.860468043066,1038.3019274976082,916.5234684690308,289.0778660692849,49.27662254054751,45.01219675206222,11.505453784936552,-20.067199813158,-16.499190153677223,7.615895921485651,inf,,0.0,,,,,0.0538461538461538,0.1204036603269117,0.24,0.2592296279363144,0.3999999999999999,0.2046067088964675,0.0842105263157894,0.1883004612631401,0.3743589743589743,0.2056084122741482,0.0557050023155174,0.1245601718642801,0.189063203893126,0.217465069591229,0.2543855498134946,0.1515280855041977,0.5168640698361002,0.2235299871069317,0.2901484480431848,0.1943858637257868,1513.0,0.0,34.0,0.0,8.0,77.0,38.0,0.0,39.0,0.0,5,Naive source-calibrated cross CP,SANDIA -> HUST
cross_source_calibrated_cp,sandia,hust,sandia,xgboost,100,0.95,none,,,0.2311688311688311,0.1716547111353203,0.7188311688311688,0.1716547111353202,0.1609701321934591,0.1389441122001131,0.3269163977635897,0.189210674879374,1.0,0.0,762.3934137543189,435.227580299618,762.3934137543189,435.227580299618,29285.316055747833,7179.879962867803,1038.3019274976082,916.5234684690308,289.0778660692849,49.27662254054751,45.01219675206222,11.505453784936552,-20.067199813158,-16.499190153677223,7.615895921485651,inf,,0.0,,,,,0.0538461538461538,0.1204036603269117,0.24,0.2592296279363144,0.3999999999999999,0.2046067088964675,0.0842105263157894,0.1883004612631401,0.3743589743589743,0.2056084122741482,0.0557050023155174,0.1245601718642801,0.189063203893126,0.217465069591229,0.2543855498134946,0.1515280855041977,0.5168640698361002,0.2235299871069317,0.2901484480431848,0.1943858637257868,1513.0,0.0,34.0,0.0,8.0,77.0,38.0,0.0,39.0,0.0,5,Naive source-calibrated cross CP,SANDIA -> HUST
cross_source_calibrated_cp,sandia,luh,sandia,xgboost,100,0.9,none,,,0.630188679245283,0.1537764787318865,0.2698113207547169,0.1537764787318865,0.5393064305289774,0.1580807604318685,0.7119648134650995,0.1387609901428041,1.0,0.0,762.3934137543189,435.22758029961784,762.393413754319,435.2275802996179,3333.3882202841405,887.0423649557453,323.09813839815314,316.7338955280252,36.92154567862961,61.21358841099702,57.15531488056843,8.41769499948991,-0.3258436922844231,-0.3058569258684829,0.3128300246686072,inf,,0.0,,,,,1.0,0.0,0.7314285714285714,0.2631054727593448,0.1485714285714285,0.218902643535748,0.9849056603773584,0.0246007637932175,0.2754716981132075,0.2906517883759734,0.9088245661287108,0.0375754480678641,0.9954449770253602,0.0084437537447527,0.1997372216993117,0.2372461392283335,0.3815543127935504,0.3059332704814925,0.709433962264151,0.274915437336664,451.0,0.0,34.0,0.0,8.0,106.0,53.0,0.0,53.0,0.0,5,Naive source-calibrated cross CP,SANDIA -> LUH
cross_source_calibrated_cp,sandia,luh,sandia,xgboost,100,0.95,none,,,0.630188679245283,0.1537764787318865,0.3198113207547169,0.1537764787318865,0.5393064305289774,0.1580807604318685,0.7119648134650995,0.1387609901428041,1.0,0.0,762.3934137543189,435.22758029961784,762.393413754319,435.2275802996179,5904.383026813957,2159.5878113313825,323.09813839815314,316.7338955280252,36.92154567862961,61.21358841099702,57.15531488056843,8.41769499948991,-0.3258436922844231,-0.3058569258684829,0.3128300246686072,inf,,0.0,,,,,1.0,0.0,0.7314285714285714,0.2631054727593448,0.1485714285714285,0.218902643535748,0.9849056603773584,0.0246007637932175,0.2754716981132075,0.2906517883759734,0.9088245661287108,0.0375754480678641,0.9954449770253602,0.0084437537447527,0.1997372216993117,0.2372461392283335,0.3815543127935504,0.3059332704814925,0.709433962264151,0.274915437336664,451.0,0.0,34.0,0.0,8.0,106.0,53.0,0.0,53.0,0.0,5,Naive source-calibrated cross CP,SANDIA -> LUH
cross_source_calibrated_cp,sandia,matr,sandia,xgboost,100,0.9,none,,,0.1069767441860464,0.098116386556879,0.7930232558139535,0.0981163865568789,0.0686949667587025,0.079396171765237,0.1679891159050761,0.1112613246224562,1.0,0.0,762.3934137543189,435.227580299618,762.3934137543189,435.227580299618,18033.13079651031,7788.752765538183,1222.5013107337695,1071.0465381625988,469.3408216062702,87.38437055528944,83.02086161832098,15.89975276064007,-13.92238603779086,-9.64833570832108,10.878650008262149,inf,,0.0,,,,,0.0697674418604651,0.0,0.0093023255813953,0.0127377338954689,0.241860465116279,0.2888780258019611,0.053125,0.0085581649610182,0.16,0.1911039247612973,0.0194698906304229,0.0046568382991483,0.1373878628093967,0.0114902955339493,0.1047883846518021,0.1524386915668724,0.2531566566477404,0.2095763853191535,0.131875,0.1666939138076665,740.0,0.0,34.0,0.0,8.0,129.0,64.0,0.0,65.0,0.0,5,Naive source-calibrated cross CP,SANDIA -> MATR
cross_source_calibrated_cp,sandia,matr,sandia,xgboost,100,0.95,none,,,0.1069767441860464,0.098116386556879,0.8430232558139534,0.098116386556879,0.0686949667587025,0.079396171765237,0.1679891159050761,0.1112613246224562,1.0,0.0,762.3934137543189,435.227580299618,762.3934137543189,435.227580299618,35303.868179266276,15517.642068361722,1222.5013107337695,1071.0465381625988,469.3408216062702,87.38437055528944,83.02086161832098,15.89975276064007,-13.92238603779086,-9.64833570832108,10.878650008262149,inf,,0.0,,,,,0.0697674418604651,0.0,0.0093023255813953,0.0127377338954689,0.241860465116279,0.2888780258019611,0.053125,0.0085581649610182,0.16,0.1911039247612973,0.0194698906304229,0.0046568382991483,0.1373878628093967,0.0114902955339493,0.1047883846518021,0.1524386915668724,0.2531566566477404,0.2095763853191535,0.131875,0.1666939138076665,740.0,0.0,34.0,0.0,8.0,129.0,64.0,0.0,65.0,0.0,5,Naive source-calibrated cross CP,SANDIA -> MATR
cross_target_calibrated_cp,hust,luh,luh,random_forest,100,0.9,none,,20.0,0.9137209302325582,0.0684269466223169,0.0571162790697673,0.0397138647835298,0.8400178411672456,0.0837718448843681,0.9520440969856214,0.0477853130624328,1.0,0.0,2762.952085681918,211.360411361781,2762.952085681918,211.36041136178105,2948.4811914415836,159.62751749534206,803.3907291025347,784.4405922888681,57.17337945957384,95.34875584436551,94.92837306822652,3.5804553600321576,-3.948493736632056,-3.845473134455787,0.6956811600462094,1381.4760428409593,105.68020568089032,1.0,,,,,0.79,0.1304202914870571,0.9525,0.097120864796865,1.0,0.0,0.8274418604651163,0.1368538932446338,1.0,0.0,0.6997981177745518,0.1527743776898406,0.9013787180664184,0.0999790961587566,0.9179901967742088,0.0,1.0,0.0,0.1725581395348837,0.1368538932446338,474.64,38.675683379204635,53.0,0.0,20.0,86.0,43.0,0.0,43.0,0.0,100,"Target-domain CP, no adapter",HUST -> LUH
cross_target_calibrated_cp,hust,luh,luh,random_forest,100,0.95,none,,20.0,0.9531395348837208,0.0532589733104822,0.0415581395348837,0.0331956364022825,0.8908792535056963,0.0687229633216825,0.97664895700069,0.0338287653207372,1.0,0.0,2894.806624604269,167.55510810904582,2894.806624604269,167.55510810904605,3033.379607514093,245.82576041896257,803.3907291025348,784.4405922888675,57.17337945957367,95.34875584436551,94.92837306822648,3.5804553600321474,-3.9484937366320567,-3.8454731344557778,0.6956811600462074,1447.4033123021336,83.7775540545233,1.0,,,,,0.8744827586206897,0.1247170978021855,0.9860714285714286,0.0475906300487763,1.0,0.0,0.906279069767442,0.1065179466209643,1.0,0.0,0.793667148195116,0.1269647166913111,0.9522532582069968,0.0700531270435489,0.9179901967742088,0.0,1.0,0.0,0.0937209302325581,0.1065179466209643,474.64,38.675683379204635,53.0,0.0,20.0,86.0,43.0,0.0,43.0,0.0,100,"Target-domain CP, no adapter",HUST -> LUH
cross_target_calibrated_cp,hust,matr,matr,random_forest,100,0.9,none,,20.0,0.9138532110091744,0.0651454454603726,0.0516513761467889,0.0417488470898179,0.8500018616255498,0.0785746943064388,0.9495269723942248,0.0477418603934882,1.0,0.0,2314.852573013578,91.791063125164,2314.852573013578,91.79106312516372,2402.445911487489,74.66126782660987,794.1355789290967,792.8335744069765,18.734641848697372,73.36248336479018,73.25401600755961,1.4118896372926937,-4.503147894858091,-4.437777239585735,0.4481245694149693,1157.426286506789,45.89553156258178,1.0,,,,,0.7475889046941678,0.1874347736459434,0.9986111111111112,0.0138888888888888,1.0,0.0,0.8261111111111111,0.1314972880589003,1.0,0.0,0.713454023498839,0.1460995578370416,0.8954517807129875,0.1007225225586256,0.9347150988829136,0.0,1.0,0.0,0.1738888888888888,0.1314972880589003,736.22,26.090200954737504,53.0,0.0,20.0,109.0,54.0,0.0,55.0,0.0,100,"Target-domain CP, no adapter",HUST -> MATR
cross_target_calibrated_cp,hust,matr,matr,random_forest,100,0.95,none,,20.0,0.950091743119266,0.0549271261139413,0.040788990825688,0.0365574949897634,0.8962044040268994,0.06881942781865,0.9733341594182382,0.0377681258554298,1.0,0.0,2407.087984832755,149.16218225621367,2407.087984832755,149.16218225621327,2515.0333198448584,112.96141125248928,794.1355789290965,792.8335744069757,18.734641848697393,73.36248336479018,73.25401600755961,1.411889637292694,-4.50314789485809,-4.437777239585726,0.4481245694149698,1203.5439924163777,74.58109112810676,1.0,,,,,0.8532432432432432,0.1606653551762074,0.9997222222222224,0.0027777777777777,1.0,0.0,0.8992592592592592,0.1108714212299926,1.0,0.0,0.8005192672350323,0.1292247907415881,0.9449667713116446,0.0790037297164688,0.9347150988829136,0.0,1.0,0.0,0.1007407407407406,0.1108714212299926,736.22,26.090200954737504,53.0,0.0,20.0,109.0,54.0,0.0,55.0,0.0,100,"Target-domain CP, no adapter",HUST -> MATR
cross_target_calibrated_cp,hust,sandia,sandia,random_forest,100,0.9,none,,20.0,0.902,0.0748841229787632,0.0553333333333332,0.0501893161170859,0.7520821617246913,0.0917559808960581,0.9606530701634378,0.0421061391509414,1.0,0.0,3181.449607380847,199.59500752721155,3181.449607380847,199.59500752721144,3419.769939616484,188.42870446177932,1230.908369008412,1231.283017946807,43.72843867487569,126.09673287229008,125.88147162246956,4.784176184439044,-0.4095598297542665,-0.3375452450757502,0.2940915065368034,1590.7248036904234,99.79750376360604,1.0,,,,,0.9244545454545456,0.1003599415750343,0.994,0.0371184290855334,0.7868888888888889,0.1464752347269931,0.9453333333333334,0.0800560970547861,0.8586666666666666,0.0972252524780285,0.7253565613879235,0.0955553253035531,0.9837180451561476,0.0337656068659567,0.62009646602493,0.111476198280089,0.9509845793653546,0.0444848058460616,0.1026666666666666,0.0789493295284806,282.89,14.81392669896892,53.0,0.0,20.0,30.0,15.0,0.0,15.0,0.0,100,"Target-domain CP, no adapter",HUST -> SANDIA
