scenario,source,target,calibration_domain,model,n_cycles,confidence_level,adapter_type,k_adapter,k_target,coverage_mean,coverage_std,coverage_gap_mean,coverage_gap_std,coverage_wilson95_lower_mean,coverage_wilson95_lower_std,coverage_wilson95_upper_mean,coverage_wilson95_upper_std,finite_interval_fraction_mean,finite_interval_fraction_std,mean_width_mean,mean_width_std,median_width_mean,median_width_std,winkler_mean_mean,winkler_mean_std,MAE_mean,MAE_median,MAE_std,SMAPE_mean,SMAPE_median,SMAPE_std,R2_mean,R2_median,R2_std,q_hat_mean,q_hat_std,finite_q_mean,adapter_slope_mean,adapter_slope_std,adapter_intercept_mean,adapter_intercept_std,coverage_short_mean,coverage_short_std,coverage_mid_mean,coverage_mid_std,coverage_long_mean,coverage_long_std,coverage_short_life_mean,coverage_short_life_std,coverage_long_life_mean,coverage_long_life_std,coverage_short_life_wilson95_lower_mean,coverage_short_life_wilson95_lower_std,coverage_short_life_wilson95_upper_mean,coverage_short_life_wilson95_upper_std,coverage_long_life_wilson95_lower_mean,coverage_long_life_wilson95_lower_std,coverage_long_life_wilson95_upper_mean,coverage_long_life_wilson95_upper_std,short_long_coverage_gap_mean,short_long_coverage_gap_std,lifetime_split_threshold_mean,lifetime_split_threshold_std,n_train_mean,n_adapter_mean,n_calibration_mean,n_test_mean,n_short_life_mean,n_short_life_std,n_long_life_mean,n_long_life_std,n_runs
cross_source_calibrated_cp,luh,sandia,luh,gaussian_process,100,0.9,none,,,0.732,0.09757048734120372,0.16799999999999998,0.09757048734120373,0.598404009984584,0.09968230033755607,0.8324907040175378,0.08155205947202844,1.0,0.0,622.8405289996994,100.38293395144751,622.8405289996994,100.38293395144741,9270.608411676383,172.49643003287778,625.4088106825964,626.5791384426699,2.6210552977761163,75.4684071953116,75.7816605229252,0.6790120096402514,-0.11021509297802956,-0.1085517849587798,0.0033887699720138473,311.4202644998496,50.191466975723706,1.0,,,,,0.8111111111111111,0.2710291315033438,1.0,0.0,0.4117647058823529,0.0,0.8640000000000001,0.19514097468240746,0.6,0.0,0.7014060204389352,0.2103874041482064,0.9296300208774376,0.12890499679381617,0.40739457358967,0.0,0.7659669762225203,0.0,0.296,0.12521980673998825,282.0,0.0,74.0,0.0,16.0,50.0,25.0,0.0,25.0,0.0,5
cross_source_calibrated_cp,luh,sandia,luh,gaussian_process,100,0.95,none,,,0.732,0.09757048734120372,0.2179999999999999,0.09757048734120374,0.598404009984584,0.09968230033755607,0.8324907040175378,0.08155205947202844,1.0,0.0,622.8405289996994,100.38293395144751,622.8405289996994,100.38293395144741,17918.376294353046,442.0841837584066,625.4088106825964,626.5791384426699,2.6210552977761163,75.4684071953116,75.7816605229252,0.6790120096402514,-0.11021509297802956,-0.1085517849587798,0.0033887699720138473,inf,,0.0,,,,,0.8111111111111111,0.2710291315033438,1.0,0.0,0.4117647058823529,0.0,0.8640000000000001,0.19514097468240746,0.6,0.0,0.7014060204389352,0.2103874041482064,0.9296300208774376,0.12890499679381617,0.40739457358967,0.0,0.7659669762225203,0.0,0.296,0.12521980673998825,282.0,0.0,74.0,0.0,16.0,50.0,25.0,0.0,25.0,0.0,5
cross_source_calibrated_cp,matr,hust,matr,catboost,100,0.9,none,,,0.17662337662337654,0.14937887931959076,0.7233766233766235,0.14937887931959073,0.11820136153557344,0.10941089588703584,0.2657780875431955,0.1753614880383982,1.0,0.0,1052.9985982082633,449.1721506880975,1052.9985982082635,449.17215068809764,8631.333814901936,3456.393401560577,875.900754060016,908.7045014880836,59.23552972311247,81.62002447427164,85.83812559517251,7.805005745437504,-10.35458107369234,-11.08859098957288,1.3313433612819485,526.4992991041318,224.58607534404882,1.0,,,,,0.5153846153846154,0.43224335683342463,0.008,0.017888543819998316,0.0,0.0,0.35789473684210527,0.3026887817791708,0.0,0.0,0.2536089320688367,0.23645071403344622,0.4882738725847502,0.3141744622147192,0.0,0.0,0.0896668537075713,0.0,0.35789473684210527,0.3026887817791708,1513.0,0.0,89.0,0.0,20.0,77.0,38.0,0.0,39.0,0.0,5
cross_source_calibrated_cp,matr,hust,matr,catboost,100,0.95,none,,,0.32727272727272727,0.21209028840763997,0.6227272727272727,0.21209028840763997,0.2454835978223895,0.17472065796473407,0.42547731272972394,0.23041967760716026,1.0,0.0,1385.1015885600013,483.54895556485974,1385.1015885600013,483.54895556485945,11727.083003989324,8062.702658057876,875.900754060016,908.7045014880836,59.23552972311247,81.62002447427164,85.83812559517251,7.805005745437504,-10.35458107369234,-11.08859098957288,1.3313433612819485,692.5507942800007,241.77447778242973,1.0,,,,,0.7461538461538462,0.40302113530553035,0.23200000000000004,0.3229860678109816,0.0,0.0,0.6105263157894736,0.36340571254640086,0.05128205128205125,0.08882311833686549,0.49206135154816233,0.32538138793408683,0.7086964670546032,0.3397962951067999,0.024395027544475582,0.04702568470694995,0.15863932834693456,0.11518140445662065,0.5592442645074224,0.3110761530112742,1513.0,0.0,89.0,0.0,20.0,77.0,38.0,0.0,39.0,0.0,5
cross_source_calibrated_cp,matr,luh,matr,catboost,100,0.9,none,,,0.7075471698113207,0.2881608367792692,0.2271698113207547,0.2546107395486004,0.6321219154893045,0.2987909290502521,0.7684554300084995,0.25765510903187705,1.0,0.0,1052.9985982082635,449.1721506880977,1052.9985982082635,449.17215068809764,2273.265172041973,785.562271791492,335.8828467049199,330.7946314869894,21.499154074177618,65.5960070952562,65.25968392423952,2.0266203209952756,-0.005091577256423322,0.0393850785278224,0.07352773244015061,526.4992991041318,224.58607534404882,1.0,,,,,0.6277777777777778,0.5120462459824223,0.8971428571428571,0.22999556339997837,0.6,0.22497165354319465,0.6830188679245283,0.4581837625566394,0.7320754716981133,0.15117906131328404,0.6179726244137029,0.44282595331543384,0.7233275533526196,0.4153359560478032,0.6069104922992616,0.16185538942380892,0.8258722073425699,0.12021589535217364,0.26037735849056604,0.22735653330403124,451.0,0.0,89.0,0.0,20.0,106.0,53.0,0.0,53.0,0.0,5
cross_source_calibrated_cp,matr,luh,matr,catboost,100,0.95,none,,,0.8528301886792452,0.20327944979722168,0.10584905660377353,0.1977876930451284,0.7854964788515217,0.21819281169501994,0.895485008494745,0.17424562461842208,1.0,0.0,1385.1015885600013,483.54895556485957,1385.1015885600013,483.54895556485945,2403.986481452557,1220.0288358400571,335.8828467049199,330.7946314869894,21.499154074177618,65.5960070952562,65.25968392423952,2.0266203209952756,-0.005091577256423322,0.0393850785278224,0.07352773244015061,692.5507942800007,241.77447778242973,1.0,,,,,0.8166666666666667,0.3651483716701107,1.0,0.0,0.7428571428571429,0.24327694808466288,0.8754716981132076,0.24802530905894313,0.8301886792452831,0.16065458835779625,0.7906111833532139,0.27152011745521826,0.9095819648477983,0.19150048421687613,0.7168265307594631,0.17258842496932963,0.8989212126333866,0.12719349277889033,0.090566037735849,0.04090468563901661,451.0,0.0,89.0,0.0,20.0,106.0,53.0,0.0,53.0,0.0,5
cross_source_calibrated_cp,matr,sandia,matr,catboost,100,0.9,none,,,0.516,0.39405583360737095,0.3839999999999999,0.394055833607371,0.42131774974711594,0.34176424249805726,0.6083991270806166,0.3913068668926816,1.0,0.0,1052.9985982082635,449.17215068809764,1052.9985982082635,449.17215068809764,8585.334923974764,1809.07462671603,725.5381009289755,738.4327414292999,76.24635319623772,94.67470096431376,97.4964447391206,11.252479453160847,0.03955847363272432,0.0344304838967773,0.03728419837181667,526.4992991041318,224.58607534404882,1.0,,,,,0.6,0.5477225575051661,0.6266666666666667,0.5133766215514255,0.32941176470588235,0.18414677461762974,0.6,0.5477225575051661,0.43200000000000005,0.26290682760247974,0.520084649436571,0.47477015718096066,0.6532769003756194,0.47477015718096066,0.28493250570271844,0.18232938554059672,0.5971816404249921,0.2750211594628853,0.312,0.17527121840165316,282.0,0.0,89.0,0.0,20.0,50.0,25.0,0.0,25.0,0.0,5
cross_source_calibrated_cp,matr,sandia,matr,catboost,100,0.95,none,,,0.664,0.2635905916378656,0.2859999999999999,0.2635905916378656,0.5412462680251423,0.24496496717113148,0.7633517194591162,0.24480374781614386,1.0,0.0,1385.1015885600013,483.5489555648596,1385.1015885600013,483.54895556485945,13670.906587819423,2480.7608765066125,725.5381009289755,738.4327414292999,76.24635319623772,94.67470096431376,97.4964447391206,11.252479453160847,0.03955847363272432,0.0344304838967773,0.03728419837181667,692.5507942800007,241.77447778242973,1.0,,,,,0.7444444444444445,0.4331908597692873,0.8400000000000001,0.35777087639996635,0.4235294117647059,0.026306682088232797,0.76,0.433589667773576,0.568,0.09549869109050656,0.6418227486974903,0.3757954689920663,0.8089172808142046,0.3796852782483559,0.3802803444056277,0.0833763072736787,0.7376055094666617,0.08220102116156609,0.352,0.0867179335547152,282.0,0.0,89.0,0.0,20.0,50.0,25.0,0.0,25.0,0.0,5
cross_source_calibrated_cp,sandia,hust,sandia,xgboost,100,0.9,none,,,0.23116883116883113,0.1716547111353203,0.6688311688311689,0.17165471113532024,0.16097013219345918,0.13894411220011318,0.3269163977635897,0.18921067487937407,1.0,0.0,762.3934137543189,435.227580299618,762.3934137543189,435.227580299618,15023.854734751087,3568.860468043066,1038.3019274976082,916.5234684690308,289.0778660692849,49.27662254054751,45.01219675206222,11.505453784936552,-20.067199813158,-16.499190153677223,7.615895921485651,inf,,0.0,,,,,0.05384615384615384,0.12040366032691176,0.24000000000000005,0.25922962793631443,0.39999999999999997,0.2046067088964675,0.08421052631578946,0.18830046126314015,0.3743589743589743,0.20560841227414828,0.055705002315517414,0.12456017186428013,0.189063203893126,0.21746506959122905,0.25438554981349465,0.1515280855041977,0.5168640698361002,0.22352998710693178,0.29014844804318485,0.1943858637257868,1513.0,0.0,34.0,0.0,8.0,77.0,38.0,0.0,39.0,0.0,5
cross_source_calibrated_cp,sandia,hust,sandia,xgboost,100,0.95,none,,,0.23116883116883113,0.1716547111353203,0.7188311688311688,0.17165471113532027,0.16097013219345918,0.13894411220011318,0.3269163977635897,0.18921067487937407,1.0,0.0,762.3934137543189,435.227580299618,762.3934137543189,435.227580299618,29285.316055747833,7179.879962867803,1038.3019274976082,916.5234684690308,289.0778660692849,49.27662254054751,45.01219675206222,11.505453784936552,-20.067199813158,-16.499190153677223,7.615895921485651,inf,,0.0,,,,,0.05384615384615384,0.12040366032691176,0.24000000000000005,0.25922962793631443,0.39999999999999997,0.2046067088964675,0.08421052631578946,0.18830046126314015,0.3743589743589743,0.20560841227414828,0.055705002315517414,0.12456017186428013,0.189063203893126,0.21746506959122905,0.25438554981349465,0.1515280855041977,0.5168640698361002,0.22352998710693178,0.29014844804318485,0.1943858637257868,1513.0,0.0,34.0,0.0,8.0,77.0,38.0,0.0,39.0,0.0,5
