direction,source,target,model,n_cycles,MAE_mean_raw,SMAPE_mean_raw,R2_mean_raw,MAE_std_raw,SMAPE_std_raw,R2_std_raw,MAE_mean_capnorm,SMAPE_mean_capnorm,R2_mean_capnorm,MAE_std_capnorm,SMAPE_std_capnorm,R2_std_capnorm,delta_MAE_capnorm_minus_raw,delta_SMAPE_capnorm_minus_raw,delta_R2_capnorm_minus_raw,MAE_pct_change_capnorm_vs_raw,capnorm_better_MAE,capnorm_better_R2
hust_to_sandia,hust,sandia,elastic_net,100,247578477.94747823,182.5800608854997,-196328107166.6788,272821353.0945661,7.203643991605602,227682497964.07968,4593236.523860431,137.6683003190882,-3487746098.935942,7791064.13427657,28.472408171034186,6807187318.249837,-242985241.4236178,-44.911760566411516,192840361067.74286,-98.14473513128438,True,True
hust_to_sandia,hust,sandia,gaussian_process,100,1300.9001018611586,131.18528268925326,-0.5329268210931012,22.70668490239823,1.4626551281646432,0.0627601823493383,1260.611543638946,128.57013852652557,-0.419730937313864,6.120893554471409,0.132382700424126,0.0122390242562165,-40.288558222212714,-2.615144162727688,0.11319588377923717,-3.0969755605809457,True,True
hust_to_sandia,hust,sandia,pls,100,246499849.88819075,178.96730953087936,-200776014772.2721,261377607.1031683,9.463092583854262,219709681609.3216,9679518.8669806,115.2814218011164,-7340862943.648343,12147722.829585066,36.743013666326526,9025518184.69909,-236820331.02121013,-63.68588772976297,193435151828.62375,-96.07321510687689,True,True
hust_to_sandia,hust,sandia,random_forest,100,1451.055575316458,134.3856138734024,-0.8678001807203817,58.05477094984378,1.8808461839303336,0.1355372395101362,1228.5421384428696,126.32348548101496,-0.3737550852343808,25.993633659520995,0.9619001093005144,0.0517126374734637,-222.5134368735885,-8.06212839238745,0.4940450954860009,-15.334590945978134,True,True
hust_to_sandia,hust,sandia,stacking,100,1432.127894963202,133.79673701360153,-0.8219608846621483,82.49255639826869,2.1719002613155465,0.2004916676731355,1207.8164580766795,125.82857588380924,-0.3242525619187334,39.75791316378285,1.363480152468774,0.0799045898864791,-224.31143688652242,-7.968161129792293,0.4977083227434149,-15.662807607855864,True,True
hust_to_sandia,hust,sandia,xgboost,100,1341.587989746094,130.7918179842275,-0.6088099332005246,63.47506358465001,2.1473397791909528,0.1375654219859919,1193.096285888672,124.7295884091719,-0.2959383636860276,66.4708469541696,2.5622629534155363,0.1297946167576329,-148.49170385742218,-6.062229575055596,0.31287156951449696,-11.068353696690844,True,True
luh_to_hust,luh,hust,catboost,50,642.1884896224831,53.08474254669968,-5.460870959275748,27.987222211248454,2.8993101408672315,0.5215740158030869,579.9759399544203,47.18709968576909,-4.694470082565868,123.68681867924248,13.168395781872762,2.075657507102914,-62.21254966806282,-5.897642860930588,0.7664008767098798,-9.687584046334292,True,True
luh_to_hust,luh,hust,elastic_net,50,415852670.7126932,199.4871493606579,-4998427734541.073,319070450.1584226,0.7474812740333259,4019388109427.074,93278433.895793,196.17878379016497,-995062367948.1062,56028890.69764431,3.876321385315312,616722331726.6075,-322574236.8169002,-3.3083655704929242,4003365366592.967,-77.56935557587465,True,True
luh_to_hust,luh,hust,gaussian_process,50,1086.4268650710274,112.90433722934154,-15.709829120013207,4.779305120162652,0.8032089772853127,0.1383209583566548,1721.0939416993274,94.18446118286036,-175.83099988415336,1088.161513461859,5.811027979667987,252.47216048718784,634.6670766283,-18.719876046481176,-160.12117076414015,58.41783713502035,False,False
luh_to_hust,luh,hust,pls,50,837909813.8122803,199.72828445159007,-10770198142380.469,115925822.61809704,0.533437706893719,1823520832154.9883,259734862.96307823,198.5023767259888,-3230583312380.604,350971158.08284587,0.9301080669065608,4748554243065.982,-578174950.849202,-1.2259077256012745,7539614829999.865,-69.00205025868482,True,True
luh_to_hust,luh,hust,random_forest,50,679.4630622146109,57.59915995550266,-6.2676545884413954,104.4363851397233,12.301641735121342,2.0292631523275464,354.31683092592993,25.569948285206458,-1.6021610031042073,31.74030865333733,2.569867134507828,0.3834515231391808,-325.14623128868095,-32.0292116702962,4.665493585337188,-47.853407987906536,True,True
luh_to_hust,luh,hust,stacking,50,719.7440715620706,61.89475631951912,-6.98592484476721,52.9339338408586,5.981943587972355,1.010474995238129,756.3983733989307,66.68627657609447,-7.833268957663728,99.49150257341977,12.503504638945165,2.197434452767845,36.6543018368601,4.791520256575353,-0.8473441128965185,5.092685481564128,False,False
luh_to_hust,luh,hust,xgboost,50,674.1481095747515,58.953194527681774,-6.597860016467882,217.04006788641408,24.75050132740169,3.979514813990612,361.1621310940037,27.130556030446307,-1.917720906057697,123.33812845690052,10.761809268953524,1.580736571179031,-312.9859784807478,-31.822638497235467,4.680139110410185,-46.42688661964467,True,True
luh_to_hust,luh,hust,catboost,100,558.5620770800522,45.05944746278803,-4.362257768920788,118.7065789927842,11.64690077933754,1.8157623033871544,434.5716016572334,32.92399961479001,-2.5466082960143925,85.56268006784157,8.107774215163317,1.2264644402649871,-123.9904754228188,-12.135447847998016,1.8156494729063954,-22.198154960858307,True,True
luh_to_hust,luh,hust,elastic_net,100,999998510.4415584,199.9994041775409,-13309470266126.436,0.0,0.0,0.0,998007784.0408117,199.99940135131737,-13276786132785.297,3981452.801493788,5.652447100601421e-06,65368266682.27891,-1990726.4007467031,-2.826223521879001e-06,32684133341.13867,-0.19907293660544353,True,True
luh_to_hust,luh,hust,gaussian_process,100,1086.4268650749036,112.90433722997156,-15.709829120135328,4.779305121755787,0.8032089775479874,0.1383209584073298,1086.4268650749036,112.90433722997156,-15.709829120135328,4.779305121755787,0.8032089775479874,0.1383209584073298,0.0,0.0,0.0,0.0,False,False
luh_to_hust,luh,hust,pls,100,975100955.9536204,199.9984371338815,-12891893391707.031,49795108.97587629,0.0019340873187047,835153748838.807,999998510.4415584,199.9994041775409,-13309470266126.436,0.0,0.0,0.0,24897554.487937927,0.0009670436593864906,-417576874419.4043,2.55333094854664,False,False
luh_to_hust,luh,hust,random_forest,100,565.1639182316516,44.9272939837207,-4.189540295714738,40.958164198265386,4.087424076724524,0.6067761283952455,300.65467879764384,21.017797635338116,-0.7655529009350793,26.347898838238567,2.0929948516413597,0.3116554938511538,-264.5092394340077,-23.909496348382586,3.4239873947796586,-46.80221629534206,True,True
luh_to_hust,luh,hust,stacking,100,628.9549745558495,51.689860788191694,-5.3153902022705335,53.75175481332851,5.652604885735438,0.9135507533886968,493.8729032948593,38.295507678372246,-3.3238657342845492,74.6206720162499,7.18047140955769,1.0623853905102243,-135.08207126099018,-13.394353109819448,1.9915244679859843,-21.477224400106124,True,True
