source,target,direction,model,seed,feature_group,pearson_log_contribution,abs_contribution_sum,mean_abs_shap_log,pearson_log,spearman_cycle,r2_cycle,smape_cycle,additivity_rmse_log
matr,sandia,matr_to_sandia,catboost,1011,spectral_entropy,0.06671633774168306,0.06671633774168306,0.013824884499923501,0.3152756711821264,0.3258891051056093,0.034430483896777386,106.10962342642935,5.02429586778808e-16
matr,sandia,matr_to_sandia,catboost,1011,trend_decay_timing,0.049254093359956834,0.09377101267115907,0.11354820452808209,0.3152756711821264,0.3258891051056093,0.034430483896777386,106.10962342642935,5.02429586778808e-16
matr,sandia,matr_to_sandia,catboost,1011,variability_events,-0.037311608647166546,0.1360519063395253,0.13274356511158186,0.3152756711821264,0.3258891051056093,0.034430483896777386,106.10962342642935,5.02429586778808e-16
matr,luh,matr_to_luh,catboost,1011,capacity_level_retention,0.01581112367253543,0.04032393454861735,0.05315404235753431,0.4778200744333185,0.20196844542250636,-0.09586369462874988,68.9800187637047,5.523816112727488e-16
matr,luh,matr_to_luh,catboost,1011,curvature_acceleration,0.5654235977980288,0.6983822920152618,0.2730351986680034,0.4778200744333185,0.20196844542250636,-0.09586369462874988,68.9800187637047,5.523816112727488e-16
matr,luh,matr_to_luh,catboost,1011,spectral_entropy,-0.009740522802655704,0.027649711787718457,0.008734305191235872,0.4778200744333185,0.20196844542250636,-0.09586369462874988,68.9800187637047,5.523816112727488e-16
matr,luh,matr_to_luh,catboost,1011,trend_decay_timing,0.02963005107548315,0.06888188219704365,0.09706925815518953,0.4778200744333185,0.20196844542250636,-0.09586369462874988,68.9800187637047,5.523816112727488e-16
matr,luh,matr_to_luh,catboost,1011,variability_events,-0.12330417531007377,0.20649440299465305,0.09742614882010617,0.4778200744333185,0.20196844542250636,-0.09586369462874988,68.9800187637047,5.523816112727488e-16
matr,hust,matr_to_hust,random_forest,42,capacity_level_retention,0.052753709023621684,0.06229097794779167,0.06746447011140093,-0.1587514650090722,-0.1344190968211956,-10.846540217504195,84.34473335343873,2.8789168064102076e-15
matr,hust,matr_to_hust,random_forest,42,curvature_acceleration,-0.3362543818056864,0.4194979455684427,0.29771057953870395,-0.1587514650090722,-0.1344190968211956,-10.846540217504195,84.34473335343873,2.8789168064102076e-15
matr,hust,matr_to_hust,random_forest,42,spectral_entropy,-0.029263132232151295,0.029263132232151295,0.019953842348101318,-0.1587514650090722,-0.1344190968211956,-10.846540217504195,84.34473335343873,2.8789168064102076e-15
matr,hust,matr_to_hust,random_forest,42,trend_decay_timing,0.11859682100915138,0.12040886220007223,0.1737085051545009,-0.1587514650090722,-0.1344190968211956,-10.846540217504195,84.34473335343873,2.8789168064102076e-15
matr,hust,matr_to_hust,random_forest,42,variability_events,0.03541551899599582,0.06460976276864756,0.09223705001760679,-0.1587514650090722,-0.1344190968211956,-10.846540217504195,84.34473335343873,2.8789168064102076e-15
matr,sandia,matr_to_sandia,random_forest,42,capacity_level_retention,-0.004329378923132888,0.02935826081923364,0.06594154411900878,0.09912515908253845,0.0581342299503365,-0.004356778603901823,101.02815203215894,3.2898589057332355e-15
matr,sandia,matr_to_sandia,random_forest,42,curvature_acceleration,0.1565754640152066,0.39173608065600785,0.2947875387712621,0.09912515908253845,0.0581342299503365,-0.004356778603901823,101.02815203215894,3.2898589057332355e-15
matr,sandia,matr_to_sandia,random_forest,42,spectral_entropy,-0.041145713040221805,0.04423182067669645,0.025547827726226813,0.09912515908253845,0.0581342299503365,-0.004356778603901823,101.02815203215894,3.2898589057332355e-15
matr,sandia,matr_to_sandia,random_forest,42,trend_decay_timing,-0.00368182427978566,0.11706801186641484,0.1966113129860552,0.09912515908253845,0.0581342299503365,-0.004356778603901823,101.02815203215894,3.2898589057332355e-15
matr,sandia,matr_to_sandia,random_forest,42,variability_events,-0.00829338868952179,0.01598993140557843,0.10301414236394484,0.09912515908253845,0.0581342299503365,-0.004356778603901823,101.02815203215894,3.2898589057332355e-15
matr,luh,matr_to_luh,random_forest,42,capacity_level_retention,-0.009527616895657308,0.05195979128939354,0.06748671615541221,0.3909426533226941,-0.018742442564433998,-0.0033118252358630418,66.71926794053708,6.289842494469547e-15
matr,luh,matr_to_luh,random_forest,42,curvature_acceleration,0.41779408102534504,0.6016260179542505,0.2879117115914175,0.3909426533226941,-0.018742442564433998,-0.0033118252358630418,66.71926794053708,6.289842494469547e-15
matr,luh,matr_to_luh,random_forest,42,spectral_entropy,-0.012760162117413055,0.013753993186538156,0.026764205740204744,0.3909426533226941,-0.018742442564433998,-0.0033118252358630418,66.71926794053708,6.289842494469547e-15
matr,luh,matr_to_luh,random_forest,42,trend_decay_timing,0.08120230256581232,0.10792485113789861,0.19751394441816797,0.3909426533226941,-0.018742442564433998,-0.0033118252358630418,66.71926794053708,6.289842494469547e-15
matr,luh,matr_to_luh,random_forest,42,variability_events,-0.08576595125542573,0.08952387013933838,0.10851036973770059,0.3909426533226941,-0.018742442564433998,-0.0033118252358630418,66.71926794053708,6.289842494469547e-15
matr,hust,matr_to_hust,random_forest,123,capacity_level_retention,0.17948855750365247,0.17948855750365247,0.1161040847543768,-0.1254394838927268,-0.13058080459825513,-12.698227340604944,95.32165672862763,3.4264718088619537e-15
matr,hust,matr_to_hust,random_forest,123,curvature_acceleration,-0.42228813653191016,0.4796217723172686,0.1760923716462539,-0.1254394838927268,-0.13058080459825513,-12.698227340604944,95.32165672862763,3.4264718088619537e-15
matr,hust,matr_to_hust,random_forest,123,spectral_entropy,-0.03203931028787514,0.03203931028787514,0.01218736309357257,-0.1254394838927268,-0.13058080459825513,-12.698227340604944,95.32165672862763,3.4264718088619537e-15
matr,hust,matr_to_hust,random_forest,123,trend_decay_timing,0.08725546713063964,0.08725546713063964,0.1783513576459628,-0.1254394838927268,-0.13058080459825513,-12.698227340604944,95.32165672862763,3.4264718088619537e-15
matr,hust,matr_to_hust,random_forest,123,variability_events,0.062143938292765794,0.1409781754928851,0.12979491094373713,-0.1254394838927268,-0.13058080459825513,-12.698227340604944,95.32165672862763,3.4264718088619537e-15
matr,sandia,matr_to_sandia,random_forest,123,capacity_level_retention,0.11110626529482139,0.11110626529482139,0.15600541857423583,0.6582419277984165,0.5296575572739062,0.054953293651927915,77.57720412125192,2.6107007145801953e-15
matr,sandia,matr_to_sandia,random_forest,123,curvature_acceleration,0.11525144203041489,0.22402447384251212,0.20605832370849406,0.6582419277984165,0.5296575572739062,0.054953293651927915,77.57720412125192,2.6107007145801953e-15
