pair,dataset_a,dataset_b,feature,n_cycles,n_a,n_b,mean_log_life_a,mean_log_life_b,log_life_offset_b_minus_a,life_ratio_b_over_a,slope_a,slope_b,delta_slope_b_minus_a,delta_slope_ci95_low,delta_slope_ci95_high,delta_slope_boot_p,delta_slope_fdr_bh,slope_shift_significant,shift_class
matr_vs_luh,matr,luh,spectral_entropy,100,129,106,6.553559330862445,5.997489808787906,-0.5560695220745391,0.5734586064578459,0.10819713750053232,0.25325576789566695,0.1450586303951346,-0.03992633902075136,0.3322950177432651,0.12666666666666668,0.22666666666666666,False,slope_stable
matr_vs_luh,matr,luh,sample_entropy,100,129,106,6.553559330862445,5.997489808787906,-0.5560695220745391,0.5734586064578459,-0.04902733165046303,-0.02250409411274712,0.02652323753771591,-0.139906299387404,0.2123860781203431,0.82,0.87125,False,slope_stable
matr_vs_luh,matr,luh,pos_neg_diff_ratio,100,129,106,6.553559330862445,5.997489808787906,-0.5560695220745391,0.5734586064578459,0.017960517401599936,0.0,-0.017960517401599936,-0.11209132476003789,0.05900098999096087,0.72,0.8160000000000001,False,slope_stable
matr_vs_luh,matr,luh,mad_Qdis,100,129,106,6.553559330862445,5.997489808787906,-0.5560695220745391,0.5734586064578459,-0.21074874161379806,-0.7539096446846002,-0.5431609030708021,-0.7797515239004629,-0.2692858561296507,0.0033222591362126247,0.008068343616516375,True,slope_shifted
hust_vs_sandia,hust,sandia,Qdis_N,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.042431577570732154,0.9289951225133879,0.8865635449426558,0.7011224514166218,1.0380026032701624,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,delta_Qdis,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.04240598380704162,0.9168686855803525,0.8744627017733109,0.7117472093729744,1.0164258051120043,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,retention_ratio,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.04240798284738768,0.9214817976330976,0.8790738147857099,0.6903506422419982,1.0255394236629165,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,slope_linear,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.04161318933523015,0.9683225399761751,0.926709350640945,0.7565820778688525,1.08806642041931,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,variance_Qdis,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,-0.03966214460687816,-0.7774492432812838,-0.7377870986744057,-1.4196915873904077,-0.47502897196836485,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,range_Qdis,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,-0.0019915388281190553,-0.9295731597913239,-0.9275816209632048,-1.3030486649798387,-0.6678709220838523,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,max_drop,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.020420849093299814,-0.3896577821109844,-0.4100786312042842,-0.9183878922479434,-0.20099961675880385,0.006666666666666667,0.009066666666666667,True,slope_shifted
hust_vs_sandia,hust,sandia,std_diff,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.06315231923718538,-0.45753252795759985,-0.5206848471947852,-0.8638803072859452,-0.35160178323149044,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,skewness_Qdis,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,-0.03559568378417647,0.5396429464665152,0.5752386302506917,0.3361073965278799,0.9241238933970554,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,slope_ratio,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,-0.047919940679590385,-0.18348509087237014,-0.13556515019277976,-0.4431832522218193,0.2113998867076673,0.38,0.44551724137931037,False,slope_stable
hust_vs_sandia,hust,sandia,Qdis_cycle10,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.043213091352616265,0.47421913910212554,0.4310060477495093,0.0887738759487907,0.831873343288189,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,mean_diff,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.042405983807038826,0.9168686855803483,0.8744627017733094,0.7219925874094396,1.0131574923179847,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,poly2_a,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.04197005370959838,-0.16219904830688175,-0.20416910201648014,-0.39687833456336136,0.39158437523527434,0.5066666666666667,0.5742222222222222,False,slope_stable
hust_vs_sandia,hust,sandia,poly2_b,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.038242342184550124,0.5940624160909542,0.5558200739064041,0.34586438356592886,1.1449945189695943,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,poly2_c,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,-0.03683188773315783,-0.30565369438104195,-0.26882180664788413,-0.526511826133389,0.07510371004017026,0.10666666666666667,0.134320987654321,False,slope_stable
hust_vs_sandia,hust,sandia,exp_decay_k,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,-0.04193332437063146,-0.9643088242238914,-0.92237549985326,-1.0895831735237365,-0.7495383079458457,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,cycle_to_99pct,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.036255551971258265,0.8034680519202432,0.7672124999489849,0.5164153075088199,1.1670044398069717,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,cycle_to_98pct,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.06517755842999662,0.978605140839634,0.9134275824096374,0.8170906629233811,1.053547964550957,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,cycle_to_95pct,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.0,0.7844825532700408,0.7844825532700408,0.49790759744831425,0.9910266065112011,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,slope_first_quarter,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.03970157731237434,0.6046349499246204,0.5649333726122461,0.2458016973140914,0.8165967743908352,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,slope_last_quarter,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.022125785756685192,0.03297077129045723,0.010844985533772038,-0.23415469236085185,2.606842917197644,0.98,0.98,False,slope_stable
hust_vs_sandia,hust,sandia,autocorr_lag1,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.039637356138888025,0.030335920111804453,-0.009301436027083571,-0.2694271891666376,0.20861335721275512,0.9133333333333333,0.9410101010101011,False,slope_stable
hust_vs_sandia,hust,sandia,knee_cycle,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,-0.0044156470507734705,-0.4385542967481474,-0.4341386496973739,-0.701671362549647,-0.20506376206234517,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,n_capacity_jumps,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.0,-0.35763240930128554,-0.35763240930128554,-1.4612615304179761,-0.26164432077967326,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,accel_mean,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,-0.03319162479191666,0.089487261643304,0.12267888643522067,-4.3383566010960735,0.20694524152500424,0.8266666666666667,0.8783333333333333,False,slope_stable
hust_vs_sandia,hust,sandia,accel_std,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.053213279687847934,-0.4186004055808702,-0.47181368526871814,-0.6890103396634835,-0.24857869907754215,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,accel_max_abs,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.015394474648359286,-0.3852990508127521,-0.4006935254611114,-0.8622346034182701,-0.19316877732657178,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,linearity_r2,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,-0.04828025620945979,0.09962893814930668,0.14790919435876648,-1.0298213440911272,0.33960505423990495,0.6866666666666666,0.7531182795698925,False,slope_stable
hust_vs_sandia,hust,sandia,kurtosis_Qdis,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.03665139832184687,0.31193067949045483,0.27527928116860795,-0.06408211691505719,1.0726703227785344,0.09333333333333334,0.12205128205128205,False,slope_stable
hust_vs_sandia,hust,sandia,fft_top3_energy_ratio,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.020900587146931975,-0.5689922070526255,-0.5898927941995575,-1.0329323031933335,-0.2954006204461111,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,spectral_entropy,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,-0.024454605089521242,0.5923553139188753,0.6168099190083965,0.31580153046756004,1.049821403719652,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_sandia,hust,sandia,sample_entropy,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.04768369358339345,0.7717644309417907,0.7240807373583973,0.3250520361387664,1.0675055801201516,0.006666666666666667,0.009066666666666667,True,slope_shifted
hust_vs_sandia,hust,sandia,pos_neg_diff_ratio,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,0.030604636573005377,-0.15761700394056918,-0.18822164051357457,-0.47632278862990557,0.15241464427207252,0.25333333333333335,0.3076190476190476,False,slope_stable
hust_vs_sandia,hust,sandia,mad_Qdis,100,77,50,7.288424936301443,5.890386404328766,-1.3980385319726762,0.24708113068557697,-0.04717148988898318,-0.9502712997168371,-0.9030998098278539,-1.123936994707376,-0.6754592627551342,0.0033222591362126247,0.004911165679618663,True,slope_shifted
hust_vs_luh,hust,luh,Qdis_N,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.042431577570732154,0.7879275140017642,0.7454959364310321,0.6537274663257993,0.9257284633309142,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,delta_Qdis,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.04240598380704162,0.789996568428982,0.7475905846219404,0.6499773061598263,0.9094332553640904,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,retention_ratio,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.04240798284738768,0.7899587437776754,0.7475507609302877,0.6584912512396269,0.9052048061952114,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,slope_linear,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.04161318933523015,0.7779789919226572,0.736365802587427,0.6370531228751745,0.9229938397805743,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,variance_Qdis,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,-0.03966214460687816,-0.665293622765347,-0.6256314781584689,-1.0125201396413674,-0.5084015334060102,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,range_Qdis,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,-0.0019915388281190553,-0.789996568428982,-0.7880050296008629,-0.9980183595484086,-0.7015568207131999,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,max_drop,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.020420849093299814,-0.7965596830008511,-0.8169805320941509,-0.9003661411262395,-0.7298131264055452,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,std_diff,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.06315231923718538,-0.6001422492479023,-0.6632945684850876,-0.8183614249191717,-0.5360827438897536,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,skewness_Qdis,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,-0.03559568378417647,0.38203635981170775,0.41763204359588424,0.2486555404779234,0.5350593210091343,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,slope_ratio,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,-0.047919940679590385,-0.3750090513062189,-0.32708911062662854,-0.47443511464598775,-0.20915695621117705,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,Qdis_cycle10,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.043213091352616265,0.7475714241752294,0.7043583328226131,0.6202599382232781,0.7908632574994364,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,mean_diff,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.042405983807038826,0.7899965684289793,0.7475905846219404,0.6539072254204944,0.9372580450226848,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,poly2_a,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.04197005370959838,-0.45190325578913504,-0.4938733094987334,-0.6315121129033635,-0.3633856416382144,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,poly2_b,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.038242342184550124,0.7319625870616735,0.6937202448771234,0.5982089632372857,0.8036073112341551,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,poly2_c,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,-0.03683188773315783,-0.01920363179819249,0.017628255934965337,-0.42440605334732723,0.23430767203971528,0.96,0.9890909090909091,False,slope_stable
hust_vs_luh,hust,luh,exp_decay_k,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,-0.04193332437063146,-0.7727761378623049,-0.7308428134916735,-0.9145230333693327,-0.6142980373070694,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,cycle_to_99pct,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.036255551971258265,0.7113884503850687,0.6751328984138104,0.5701810268561336,0.7844074483477569,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,cycle_to_98pct,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.06517755842999662,0.7262838751736812,0.6611063167436846,0.5746931167964855,0.7956572323097407,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,cycle_to_95pct,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.0,0.7784530530466507,0.7784530530466507,0.6803011613761023,0.8603254342911936,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,slope_first_quarter,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.03970157731237434,0.7572201211244952,0.7175185438121209,0.6297155214090091,0.7882771780183387,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,slope_last_quarter,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.022125785756685192,0.6757956472286377,0.6536698614719525,0.5394763705495028,0.8865123454006262,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,autocorr_lag1,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.039637356138888025,-0.11941131997046642,-0.15904867610935444,-0.318159032216055,0.0217478710707144,0.06666666666666667,0.08395061728395062,False,slope_stable
hust_vs_luh,hust,luh,knee_cycle,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,-0.0044156470507734705,-0.12974309880855736,-0.1253274517577839,-0.32115961234774004,0.05892789510492138,0.17333333333333334,0.19644444444444445,False,slope_stable
hust_vs_luh,hust,luh,n_capacity_jumps,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,slope_stable
hust_vs_luh,hust,luh,accel_mean,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,-0.03319162479191666,-0.08886147460232563,-0.05566984981040897,-0.460312685426231,0.1508876206018134,0.6866666666666666,0.7295833333333334,False,slope_stable
hust_vs_luh,hust,luh,accel_std,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.053213279687847934,-0.5803109105922457,-0.6335241902800937,-0.7863321173573496,-0.49940152236740953,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,accel_max_abs,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.015394474648359286,-0.5535434002517203,-0.5689378749000796,-0.7168307453053514,-0.4547246128869457,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,linearity_r2,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,-0.04828025620945979,-0.17057907413775258,-0.1222988179282928,-0.31817635806426214,0.011620809804237436,0.08666666666666667,0.10523809523809524,False,slope_stable
hust_vs_luh,hust,luh,kurtosis_Qdis,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.03665139832184687,0.29566197748500544,0.25901057916315856,0.0681219293406822,0.4815524772195091,0.013333333333333334,0.01743589743589744,True,slope_shifted
hust_vs_luh,hust,luh,fft_top3_energy_ratio,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.020900587146931975,-0.2689121754990168,-0.2898127626459488,-0.4637928865631258,-0.10027323379306406,0.0033222591362126247,0.004706533776301218,True,slope_shifted
hust_vs_luh,hust,luh,spectral_entropy,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,-0.024454605089521242,0.25325576789566695,0.2777103729851882,0.07489014492233931,0.4519992338320173,0.013333333333333334,0.01743589743589744,True,slope_shifted
hust_vs_luh,hust,luh,sample_entropy,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.04768369358339345,-0.02250409411274712,-0.07018778769614056,-0.20112350095847592,0.0641048463837607,0.3466666666666667,0.3802150537634409,False,slope_stable
hust_vs_luh,hust,luh,pos_neg_diff_ratio,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,0.030604636573005377,0.0,-0.030604636573005377,-0.07468376451246607,0.006080392047836781,0.1,0.11724137931034484,False,slope_stable
hust_vs_luh,hust,luh,mad_Qdis,100,77,106,7.288424936301443,5.997489808787906,-1.2909351275135368,0.2750134901264263,-0.04717148988898318,-0.7539096446846002,-0.706738154795617,-0.9455178062360918,-0.5999076752019706,0.0033222591362126247,0.004706533776301218,True,slope_shifted
sandia_vs_luh,sandia,luh,Qdis_N,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.9289951225133879,0.7879275140017642,-0.1410676085116237,-0.30804174317400135,0.12568202225651615,0.20666666666666667,0.49650793650793645,False,slope_stable
sandia_vs_luh,sandia,luh,delta_Qdis,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.9168686855803525,0.789996568428982,-0.12687211715137048,-0.29065350119009875,0.10775723974052187,0.26,0.49650793650793645,False,slope_stable
sandia_vs_luh,sandia,luh,retention_ratio,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.9214817976330976,0.7899587437776754,-0.13152305385542218,-0.31313750866597023,0.10552362825232661,0.29333333333333333,0.49650793650793645,False,slope_stable
sandia_vs_luh,sandia,luh,slope_linear,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.9683225399761751,0.7779789919226572,-0.19034354805351794,-0.377999600421889,0.10042688629127293,0.18666666666666668,0.49650793650793645,False,slope_stable
sandia_vs_luh,sandia,luh,variance_Qdis,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,-0.7774492432812838,-0.665293622765347,0.11215562051593686,-0.2700071190004196,0.8866818294309282,0.68,0.7972413793103449,False,slope_stable
sandia_vs_luh,sandia,luh,range_Qdis,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,-0.9295731597913239,-0.789996568428982,0.1395765913623419,-0.1224023445924747,0.45066998049422874,0.42,0.5492307692307692,False,slope_stable
sandia_vs_luh,sandia,luh,max_drop,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,-0.3896577821109844,-0.7965596830008511,-0.4069019008898667,-0.6329595514533262,0.18809516156914471,0.08666666666666667,0.36833333333333335,False,slope_stable
sandia_vs_luh,sandia,luh,std_diff,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,-0.45753252795759985,-0.6001422492479023,-0.14260972129030242,-0.39541314579159403,0.2592497784059751,0.24666666666666667,0.49650793650793645,False,slope_stable
sandia_vs_luh,sandia,luh,skewness_Qdis,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.5396429464665152,0.38203635981170775,-0.15760658665480748,-0.5272940208101136,0.1164646774638856,0.30666666666666664,0.49650793650793645,False,slope_stable
sandia_vs_luh,sandia,luh,slope_ratio,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,-0.18348509087237014,-0.3750090513062189,-0.19152396043384878,-0.524276571642124,0.1895595709731106,0.29333333333333333,0.49650793650793645,False,slope_stable
sandia_vs_luh,sandia,luh,Qdis_cycle10,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.47421913910212554,0.7475714241752294,0.27335228507310383,-0.18683878782877694,0.5587688124199608,0.25333333333333335,0.49650793650793645,False,slope_stable
sandia_vs_luh,sandia,luh,mean_diff,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.9168686855803483,0.7899965684289793,-0.12687211715136903,-0.2979157638584164,0.13107750046983616,0.32666666666666666,0.5005555555555555,False,slope_stable
sandia_vs_luh,sandia,luh,poly2_a,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,-0.16219904830688175,-0.45190325578913504,-0.2897042074822533,-0.8754937748208519,-0.05285860225875409,0.02666666666666667,0.22666666666666668,False,slope_stable
sandia_vs_luh,sandia,luh,poly2_b,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.5940624160909542,0.7319625870616735,0.13790017097071927,-0.4503816431542017,0.38075272996497356,0.74,0.8189247311827957,False,slope_stable
sandia_vs_luh,sandia,luh,poly2_c,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,-0.30565369438104195,-0.01920363179819249,0.28645006258284944,-0.3656247250856117,0.6358217630936444,0.3466666666666667,0.5005555555555555,False,slope_stable
sandia_vs_luh,sandia,luh,exp_decay_k,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,-0.9643088242238914,-0.7727761378623049,0.1915326863615865,-0.08745876543139221,0.3743514650509139,0.13333333333333333,0.4533333333333333,False,slope_stable
sandia_vs_luh,sandia,luh,cycle_to_99pct,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.8034680519202432,0.7113884503850687,-0.09207960153517447,-0.48913159886126745,0.18526075493328834,0.49333333333333335,0.6212345679012345,False,slope_stable
sandia_vs_luh,sandia,luh,cycle_to_98pct,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.978605140839634,0.7262838751736812,-0.2523212656659528,-0.36136776424102474,-0.1154115838507182,0.0033222591362126247,0.03765227021040975,True,slope_shifted
sandia_vs_luh,sandia,luh,cycle_to_95pct,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.7844825532700408,0.7784530530466507,-0.006029500223390105,-0.21808596828810445,0.27833398955573124,0.9666666666666667,0.9666666666666667,False,slope_stable
sandia_vs_luh,sandia,luh,slope_first_quarter,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.6046349499246204,0.7572201211244952,0.1525851711998748,-0.1600204398770495,0.4524785884587366,0.38,0.5168,False,slope_stable
sandia_vs_luh,sandia,luh,slope_last_quarter,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.03297077129045723,0.6757956472286377,0.6428248759381805,-2.0479151800029802,0.9585144808264253,0.7466666666666667,0.8189247311827957,False,slope_stable
sandia_vs_luh,sandia,luh,autocorr_lag1,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.030335920111804453,-0.11941131997046642,-0.14974724008227086,-0.43036045681903967,0.16339926509668462,0.3,0.49650793650793645,False,slope_stable
sandia_vs_luh,sandia,luh,knee_cycle,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,-0.4385542967481474,-0.12974309880855736,0.30881119793959,-0.0032888312371598975,0.6710429582113748,0.06,0.36833333333333335,False,slope_stable
sandia_vs_luh,sandia,luh,n_capacity_jumps,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,-0.35763240930128554,0.0,0.35763240930128554,0.2704817908016109,1.5925967975295783,0.0033222591362126247,0.03765227021040975,True,slope_shifted
sandia_vs_luh,sandia,luh,accel_mean,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.089487261643304,-0.08886147460232563,-0.17834873624562964,-0.5120163823690325,4.770052595478882,0.8666666666666667,0.9208333333333334,False,slope_stable
sandia_vs_luh,sandia,luh,accel_std,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,-0.4186004055808702,-0.5803109105922457,-0.16171050501137552,-0.404142340302817,0.2055771869880763,0.24666666666666667,0.49650793650793645,False,slope_stable
sandia_vs_luh,sandia,luh,accel_max_abs,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,-0.3852990508127521,-0.5535434002517203,-0.1682443494389682,-0.4680870541545947,0.21011641341382825,0.35333333333333333,0.5005555555555555,False,slope_stable
sandia_vs_luh,sandia,luh,linearity_r2,100,50,106,5.890386404328766,5.997489808787906,0.10710340445913946,1.1130493427941877,0.09962893814930668,-0.17057907413775258,-0.27020801228705926,-0.5378904909159845,0.7512354824910994,0.5533333333333333,0.6719047619047619,False,slope_stable
