n_cycles,dataset,model,feature,mean_abs_shap_log_cycles_mean,mean_abs_shap_log_cycles_std,mean_shap_log_cycles_mean,relative_importance_mean,relative_importance_std,rank_mean,rank_std,n_seed_runs,MAE_mean,SMAPE_mean,R2_mean,attribution_MAE_mean,attribution_SMAPE_mean,attribution_R2_mean,top5_rate,top10_rate,abs_mean_shift_z_raw,abs_mean_shift_z_capnorm,spearman_matr,spearman_hust,spearman_abs_delta,spearman_sign_agree,within_R2_mean,adapted_cross_R2_mean,transfer_stability_score,stability_class,hust_vs_luh_shift_class,hust_vs_luh_delta_slope,hust_vs_luh_delta_slope_fdr_bh,hust_vs_luh_log_life_offset,hust_vs_luh_life_ratio,hust_vs_sandia_shift_class,hust_vs_sandia_delta_slope,hust_vs_sandia_delta_slope_fdr_bh,hust_vs_sandia_log_life_offset,hust_vs_sandia_life_ratio,matr_vs_hust_shift_class,matr_vs_hust_delta_slope,matr_vs_hust_delta_slope_fdr_bh,matr_vs_hust_log_life_offset,matr_vs_hust_life_ratio,matr_vs_luh_shift_class,matr_vs_luh_delta_slope,matr_vs_luh_delta_slope_fdr_bh,matr_vs_luh_log_life_offset,matr_vs_luh_life_ratio,matr_vs_sandia_shift_class,matr_vs_sandia_delta_slope,matr_vs_sandia_delta_slope_fdr_bh,matr_vs_sandia_log_life_offset,matr_vs_sandia_life_ratio,sandia_vs_luh_shift_class,sandia_vs_luh_delta_slope,sandia_vs_luh_delta_slope_fdr_bh,sandia_vs_luh_log_life_offset,sandia_vs_luh_life_ratio
100,hust,random_forest,accel_mean,0.004267449919665657,0.0017899388697106924,0.00018656791502950245,0.025397337455711953,0.011256380574497807,12.2,4.711687595755899,5,208.5782842980493,14.213784121359117,0.14635300833235326,208.56801131128546,14.213122251587425,0.1464402337651217,0.0,0.6,1.22959935337799,1.3537956090616747,0.4929057793888074,-0.156318394230164,0.6492241736189714,False,0.0988571066339727,-1.0998337584639095,-0.4101948831822114,relationship_unstable,slope_stable,-0.0556698498104089,0.7295833333333334,-1.2909351275135368,0.2750134901264263,slope_stable,0.1226788864352206,0.8783333333333333,-1.3980385319726762,0.2470811306855769,slope_shifted,-0.2451782224554677,0.0112956810631229,0.7348656054389977,2.085201733901205,slope_shifted,-0.3008480722658767,0.0141666666666666,-0.5560695220745391,0.5734586064578459,slope_shifted,-0.1224993360202471,0.023859649122807,-0.6631729265336785,0.5152140021198353,slope_stable,-0.1783487362456296,0.9208333333333334,0.1071034044591394,1.1130493427941877
100,hust,random_forest,poly2_c,0.003842772541456796,0.002285100318619096,-0.0009212257317364539,0.023276513947002933,0.014320447032117826,11.6,4.878524367060187,5,208.5782842980493,14.213784121359117,0.14635300833235326,208.56801131128546,14.213122251587425,0.1464402337651217,0.0,0.4,0.2588483523428992,0.1960783226436235,0.6573642371188736,0.0299833717826273,0.6273808653362463,True,-0.0424198136199253,-0.275881286459736,0.1474823144804419,weak_or_mixed,slope_stable,0.0176282559349653,0.9890909090909092,-1.2909351275135368,0.2750134901264263,slope_stable,-0.2688218066478841,0.134320987654321,-1.3980385319726762,0.2470811306855769,slope_shifted,-0.1251203241566092,0.0112956810631229,0.7348656054389977,2.085201733901205,slope_stable,-0.1074920682216439,0.3358024691358025,-0.5560695220745391,0.5734586064578459,slope_stable,-0.3939421308044933,0.0971428571428571,-0.6631729265336785,0.5152140021198353,slope_stable,0.2864500625828494,0.5005555555555555,0.1071034044591394,1.1130493427941877
100,hust,random_forest,std_diff,0.003070672308489404,0.0014778541637801461,-0.0002586770164455131,0.0183745819393168,0.009325751546331775,12.8,3.2710854467592254,5,208.5782842980493,14.213784121359117,0.14635300833235326,208.56801131128546,14.213122251587425,0.1464402337651217,0.0,0.2,0.1245365149904919,0.1278739411245449,-0.2603142924390396,0.288121668611753,0.5484359610507925,False,-0.0447840235880984,-57014822555.39878,-0.29289845777397,relationship_unstable,slope_shifted,-0.6632945684850876,0.0047065337763012,-1.2909351275135368,0.2750134901264263,slope_shifted,-0.5206848471947852,0.0049111656796186,-1.3980385319726762,0.2470811306855769,slope_stable,0.0494738691366306,0.8216666666666667,0.7348656054389977,2.085201733901205,slope_stable,-0.6138206993484571,0.255,-0.5560695220745391,0.5734586064578459,slope_stable,-0.4712109780581546,0.3751724137931034,-0.6631729265336785,0.5152140021198353,slope_stable,-0.1426097212903024,0.4965079365079364,0.1071034044591394,1.1130493427941877
100,hust,random_forest,slope_last_quarter,0.003005134837996741,0.0028965778536820014,-0.0004024497127584242,0.018543598171957054,0.018586306404420036,15.8,8.927485648266257,5,208.5782842980493,14.213784121359117,0.14635300833235326,208.56801131128546,14.213122251587425,0.1464402337651217,0.2,0.2,0.3726140368721802,0.2665852201753617,0.4762603562502095,-0.0739659943098833,0.550226350560093,False,0.0867154482010735,-0.1919223606618001,-0.2442898326097999,relationship_unstable,slope_shifted,0.6536698614719525,0.0047065337763012,-1.2909351275135368,0.2750134901264263,slope_stable,0.010844985533772,0.98,-1.3980385319726762,0.2470811306855769,slope_shifted,-0.2090946335436597,0.0112956810631229,0.7348656054389977,2.085201733901205,slope_shifted,0.4445752279282928,0.0266666666666666,-0.5560695220745391,0.5734586064578459,slope_stable,-0.1982496480098877,0.7143434343434344,-0.6631729265336785,0.5152140021198353,slope_stable,0.6428248759381805,0.8189247311827957,0.1071034044591394,1.1130493427941877
100,hust,random_forest,pos_neg_diff_ratio,0.0023829425582230696,0.0015318930858555222,-0.0007282544482913468,0.013986441634342445,0.008980913155350687,16.6,5.366563145999495,5,208.5782842980493,14.213784121359117,0.14635300833235326,208.56801131128546,14.213122251587425,0.1464402337651217,0.0,0.2,0.3989502921015491,0.3989502921015491,-0.0388839695506973,0.109797044929618,0.1486810144803154,False,-0.0637344480336262,-0.0754880028119838,-0.13418305105539,relationship_unstable,slope_stable,-0.0306046365730053,0.1172413793103448,-1.2909351275135368,0.2750134901264263,slope_stable,-0.1882216405135745,0.3076190476190476,-1.3980385319726762,0.2470811306855769,slope_stable,0.0126441191714054,0.9866666666666668,0.7348656054389977,2.085201733901205,slope_stable,-0.0179605174015999,0.8160000000000001,-0.5560695220745391,0.5734586064578459,slope_stable,-0.1755775213421691,0.3051282051282051,-0.6631729265336785,0.5152140021198353,slope_stable,0.1576170039405691,0.4965079365079364,0.1071034044591394,1.1130493427941877
100,hust,random_forest,mad_Qdis,0.002330418029983916,0.0018654854153438065,-0.0008458610974238553,0.01384604654903122,0.011340945627387109,18.8,8.5848704125339,5,208.5782842980493,14.213784121359117,0.14635300833235326,208.56801131128546,14.213122251587425,0.1464402337651217,0.0,0.2,0.7122615467251117,0.5832173802778646,-0.3946102855351098,-0.0776071139871248,0.3170031715479849,True,0.0499338798784528,-0.0249228320522273,0.2845930620956936,weak_or_mixed,slope_shifted,-0.706738154795617,0.0047065337763012,-1.2909351275135368,0.2750134901264263,slope_shifted,-0.903099809827854,0.0049111656796186,-1.3980385319726762,0.2470811306855769,slope_shifted,0.1635772517248148,0.0112956810631229,0.7348656054389977,2.085201733901205,slope_shifted,-0.5431609030708021,0.0080683436165163,-0.5560695220745391,0.5734586064578459,slope_shifted,-0.739522558103039,0.0066445182724252,-0.6631729265336785,0.5152140021198353,slope_stable,0.1963616550322369,0.4281481481481481,0.1071034044591394,1.1130493427941877
100,hust,random_forest,slope_first_quarter,0.002244192864421947,0.001585168889757781,-0.0009597204444772896,0.01354730173746881,0.010311979828007904,16.8,5.403702434442518,5,208.5782842980493,14.213784121359117,0.14635300833235326,208.56801131128546,14.213122251587425,0.1464402337651217,0.0,0.0,0.3201740977683865,0.2831254723399592,-0.2360659220398227,0.035530492734959,0.2715964147747818,False,-0.2274888434333856,-0.5806570475104575,-0.1838243220526488,relationship_unstable,slope_shifted,0.7175185438121209,0.0047065337763012,-1.2909351275135368,0.2750134901264263,slope_shifted,0.5649333726122461,0.0049111656796186,-1.3980385319726762,0.2470811306855769,slope_stable,0.0025129862584533,0.9866666666666668,0.7348656054389977,2.085201733901205,slope_shifted,0.7200315300705742,0.0080683436165163,-0.5560695220745391,0.5734586064578459,slope_shifted,0.5674463588706994,0.0066445182724252,-0.6631729265336785,0.5152140021198353,slope_stable,0.1525851711998748,0.5168,0.1071034044591394,1.1130493427941877
100,hust,random_forest,autocorr_lag1,0.002204986122284567,0.0017335635031910394,2.352834103208337e-05,0.01302894650279283,0.010263541050911226,17.0,5.196152422706632,5,208.5782842980493,14.213784121359117,0.14635300833235326,208.56801131128546,14.213122251587425,0.1464402337651217,0.0,0.2,0.6862570928621154,0.6862570928621154,0.072200046963893,0.1545175516461132,0.0823175046822202,True,-0.0434690848753554,-0.0970593220948279,0.3559026837295725,weak_or_mixed,slope_stable,-0.1590486761093544,0.0839506172839506,-1.2909351275135368,0.2750134901264263,slope_stable,-0.0093014360270835,0.9410101010101012,-1.3980385319726762,0.2470811306855769,slope_stable,0.0153941772005273,0.957037037037037,0.7348656054389977,2.085201733901205,slope_stable,-0.1436544989088271,0.2482539682539682,-0.5560695220745391,0.5734586064578459,slope_stable,0.0060927411734437,0.9133333333333332,-0.6631729265336785,0.5152140021198353,slope_stable,-0.1497472400822708,0.4965079365079364,0.1071034044591394,1.1130493427941877
100,hust,random_forest,accel_std,0.0021801842717152882,0.0017359348755213728,-0.00041459443403946746,0.012942921314415457,0.01030969333265996,17.2,5.805170109479997,5,208.5782842980493,14.213784121359117,0.14635300833235326,208.56801131128546,14.213122251587425,0.1464402337651217,0.0,0.2,0.1253979196265854,0.1282644140486808,-0.178999094366,0.2858607567544045,0.4648598511204045,False,-0.0362943980266248,-57347387984.23186,-0.25123961350419,relationship_unstable,slope_shifted,-0.6335241902800937,0.0047065337763012,-1.2909351275135368,0.2750134901264263,slope_shifted,-0.4718136852687181,0.0049111656796186,-1.3980385319726762,0.2470811306855769,slope_stable,0.039330608968285,0.8216666666666667,0.7348656054389977,2.085201733901205,slope_stable,-0.5941935813118087,0.2876923076923077,-0.5560695220745391,0.5734586064578459,slope_stable,-0.4324830763004331,0.3051282051282051,-0.6631729265336785,0.5152140021198353,slope_stable,-0.1617105050113755,0.4965079365079364,0.1071034044591394,1.1130493427941877
100,hust,random_forest,poly2_a,0.0020095768972333483,0.0011806948616414777,0.00018262363611859864,0.011569408159849024,0.005760175211549701,19.2,6.833739825307955,5,208.5782842980493,14.213784121359117,0.14635300833235326,208.56801131128546,14.213122251587425,0.1464402337651217,0.0,0.0,10.674941602590264,0.2077987351128622,-0.1742863851448957,0.6165979849099005,0.7908843700547963,False,0.0708351643891332,-0.0994945264016915,-1.074607020638265,scale_shift_fragile,slope_shifted,-0.4938733094987334,0.0047065337763012,-1.2909351275135368,0.2750134901264263,slope_stable,-0.2041691020164801,0.5742222222222222,-1.3980385319726762,0.2470811306855769,slope_stable,-0.0140390194324979,0.9866666666666668,0.7348656054389977,2.085201733901205,slope_stable,-0.5079123289312314,0.255,-0.5560695220745391,0.5734586064578459,slope_stable,-0.218208121448978,0.7143434343434344,-0.6631729265336785,0.5152140021198353,slope_stable,-0.2897042074822533,0.2266666666666666,0.1071034044591394,1.1130493427941877
