experiment,feature,n_cycles,source,target,seed,repeat,k_target,residual_shift,MAE,SMAPE,R2
within_univariate,mean_diff,100,hust,hust,42,,0,,235.2272945926501,16.39801221834514,-0.12549425850544127
within_univariate,poly2_a,100,hust,hust,42,,0,,243.54119201245578,16.942508804733066,-0.15738219619431315
within_univariate,poly2_b,100,hust,hust,42,,0,,235.34496374037312,16.402712995164233,-0.12288571980642082
within_univariate,poly2_c,100,hust,hust,42,,0,,236.0407330635725,16.45058261638123,-0.12990194073774264
within_univariate,exp_decay_k,100,hust,hust,42,,0,,232.2779975858276,16.1947226090672,-0.09842013834919028
within_univariate,cycle_to_99pct,100,hust,hust,42,,0,,217.0099454093639,15.171744122547901,-0.003976192833686554
within_univariate,cycle_to_98pct,100,hust,hust,42,,0,,217.0,15.171036939101256,-0.004047791864997041
within_univariate,cycle_to_95pct,100,hust,hust,42,,0,,217.0,15.171036939101256,-0.004047791864997041
within_univariate,slope_first_quarter,100,hust,hust,42,,0,,236.04071151093262,16.45188809191035,-0.12703154668605676
within_univariate,slope_last_quarter,100,hust,hust,42,,0,,221.7408375567817,15.486989130514104,-0.035395737649536185
within_univariate,autocorr_lag1,100,hust,hust,42,,0,,228.8161664511058,15.964930062237409,-0.09305475143698194
within_univariate,knee_cycle,100,hust,hust,42,,0,,216.90917482171312,15.164948451265275,-0.003534541933601698
within_univariate,n_capacity_jumps,100,hust,hust,42,,0,,217.0,15.171036939101256,-0.004047791864997041
within_univariate,accel_mean,100,hust,hust,42,,0,,223.69602631604207,15.630919400612322,-0.06547596007789225
within_univariate,accel_std,100,hust,hust,42,,0,,235.81044241533468,16.393614382088803,0.06915762879121212
within_univariate,accel_max_abs,100,hust,hust,42,,0,,216.98820007152776,15.170262535033855,-0.003935643112247256
within_univariate,linearity_r2,100,hust,hust,42,,0,,247.45450951289573,17.216399385745163,-0.18152258633428908
within_univariate,kurtosis_Qdis,100,hust,hust,42,,0,,231.7898746986373,16.15280533691115,-0.10855355006246414
within_univariate,fft_top3_energy_ratio,100,hust,hust,42,,0,,223.53484815995807,15.602661568341283,-0.05088778148105688
within_univariate,spectral_entropy,100,hust,hust,42,,0,,226.47159271148394,15.79842564527168,-0.06827907697461577
within_univariate,sample_entropy,100,hust,hust,42,,0,,223.46585340014317,15.601767927304719,0.02933610708117318
within_univariate,pos_neg_diff_ratio,100,hust,hust,42,,0,,219.3973552387516,15.334746019664856,-0.013598301730419537
within_univariate,mad_Qdis,100,hust,hust,42,,0,,217.0520125581929,15.174597380750669,-0.0041811761381345125
within_univariate,Qdis_N,100,hust,hust,123,,0,,233.3823492098803,15.607820236230943,-0.12986754650382948
within_univariate,delta_Qdis,100,hust,hust,123,,0,,232.7697088998526,15.56841140211743,-0.12542824730490554
within_univariate,retention_ratio,100,hust,hust,123,,0,,232.7837030592508,15.569294717121565,-0.12550223478332168
