source,target,direction,feature,n_cycles,abs_mean_shift_z,abs_mean_shift_z_raw_table,spearman_source,spearman_target,spearman_abs_delta,spearman_sign_agree,within_R2_mean,within_MAE_mean,raw_cross_R2_mean,raw_cross_MAE_mean,adapted_cross_R2_mean,adapted_cross_MAE_mean,adapted_cross_SMAPE_mean,adapted_residual_shift_mean,n_within_runs,n_cross_raw_runs,n_cross_adapted_runs,transfer_stability_score,stability_class
hust,matr,hust_to_matr,kurtosis_Qdis,100,0.49057770672420875,0.49057770672420875,0.2963503361855911,0.14034984739078715,0.15600048879480394,True,-0.0876245510184234,238.9257916449996,-11.57105108722056,893.0632540300976,-6.136388152026641,389.56601185820824,44.93505549210177,-860.4443718461232,5,5,100,0.3484130995939667,weak_or_mixed
hust,matr,hust_to_matr,linearity_r2,100,0.7926134476073226,0.7926134476073226,-0.3973815486017567,-0.30138418365237607,0.0959973649493806,True,-0.03200027331477724,229.02028426562865,-4.084801625964353,760.5921223840048,0.005847139386883236,272.9231185476173,35.28232351469671,-737.281330239838,5,5,100,0.3448035791579778,weak_or_mixed
hust,matr,hust_to_matr,mad_Qdis,100,0.5832173802778664,0.7122615467251117,-0.1264007466294364,-0.39316461501356176,0.26676386838412536,True,-0.11573208075641359,239.02170985381593,-5.325270677383637,844.3348292301914,0.013806300166651287,272.87007662635204,37.89014319455025,-825.0548040015026,5,5,100,0.30674805909955993,weak_or_mixed
hust,matr,hust_to_matr,cycle_to_99pct,100,0.7116300876930944,0.7116300876930944,0.10240870529870201,0.2911812672323952,0.18877256193369318,True,-0.022054475140786158,229.77399058787196,-3.6999099867166643,728.9953935063284,-0.04524043842268381,280.4348614270658,36.278537970303475,-693.65183752756,5,5,100,0.29886920587918925,weak_or_mixed
hust,matr,hust_to_matr,knee_cycle,100,0.834763550107729,0.834763550107729,-0.08509960232759053,-0.27491226315709616,0.18981266082950563,True,-0.026908714932763457,229.42078884185798,-3.5987422916806744,720.2644592732006,-0.06006121947284099,284.0489504788165,36.68842216275125,-687.2005634180183,5,5,100,0.27987913706908785,weak_or_mixed
hust,matr,hust_to_matr,variance_Qdis,100,0.11745525635348535,0.11605148497168162,-0.13505004896743236,-0.5653462136557935,0.4302961646883612,True,-0.01920350743011936,228.68066537499493,-3.6158850832468006,721.4346469540352,-0.10556043675360773,288.6763194101584,38.16963793674682,-670.175377350274,5,5,100,0.2672336292027966,weak_or_mixed
hust,matr,hust_to_matr,poly2_c,100,0.19607832264362354,0.25884835234289927,0.013289429580112333,0.6548737128507811,0.6415842832706687,True,-0.07976259490897501,237.28070055556904,-3.61338612435478,717.5635585575541,-0.1504485085338164,293.1687683897298,37.55964500615393,-685.6207982769181,5,5,100,0.1497961099681221,weak_or_mixed
hust,matr,hust_to_matr,retention_ratio,100,0.19421462244985926,0.19421462244985926,0.07756767947798504,-0.018571316764541435,0.09613899624252648,False,-0.08997565235600209,238.73586710561858,-3.7007793837304392,730.6425572631182,-0.019193917380894966,276.94547429514813,35.74290461908688,-692.6558017321034,5,5,100,-0.07720169148874212,relationship_unstable
hust,matr,hust_to_matr,delta_Qdis,100,0.19524414028991513,0.2111489401020372,0.07882958377045862,-0.018571316764541435,0.09740090053500006,False,-0.08991263399968145,238.72293648544738,-3.7013043839618773,730.6852721318548,-0.002255046804229658,274.53160627800634,35.45348642513019,-704.1802957293675,5,5,100,-0.0779870713109873,relationship_unstable
hust,matr,hust_to_matr,mean_diff,100,0.1952441402899327,0.21114894010205026,0.07882958377045862,-0.018571316764541435,0.09740090053500006,False,-0.08991263399970631,238.72293648544624,-3.7013043839618986,730.6852721318564,-0.011991552590908233,277.05432077109936,35.83285884390375,-688.0780130275443,5,5,100,-0.07798707131098993,relationship_unstable
hust,matr,hust_to_matr,max_drop,100,0.13599791240708442,0.1346543738940666,0.048110101150555036,-0.07026297253315443,0.11837307368370947,False,-0.028946442870437218,229.89582291586794,-35680489702.694176,4654176.185746436,-40140777620.11316,5232071.647526589,59.216648649548645,-1502341.7777748948,5,5,100,-0.0795862237029174,relationship_unstable
hust,matr,hust_to_matr,accel_max_abs,100,0.13543445763278575,0.1342210519216805,0.04290474594410154,-0.11494985409768241,0.15785460004178395,False,-0.026988051742432396,229.4655479112855,-4.550552554723946,739.6989711162394,-0.7566078192936837,305.6987783718264,38.319929336439955,-703.2413264423424,5,5,100,-0.09924246866580984,relationship_unstable
hust,matr,hust_to_matr,skewness_Qdis,100,0.579972294177194,0.579972294177194,0.019506937187820678,-0.04475396639329815,0.06426090358111883,False,-0.07717779237196283,237.2431523480397,-4.137985534937431,763.1792219114241,-0.13880002593059304,287.9901462521212,37.44552401152587,-731.4373163746828,5,5,100,-0.11912629591713851,relationship_unstable
hust,matr,hust_to_matr,Qdis_cycle10,100,0.2005300746601155,10.83695782836421,0.07174451696167469,-0.13460011852494402,0.20634463548661872,False,-0.04681975663108284,232.6380216181115,-3.5370050583794908,715.3125216486267,-0.055512958394306026,283.09307892223455,36.63229639989251,-677.3818656925962,5,5,100,-0.13325182894232668,relationship_unstable
hust,matr,hust_to_matr,pos_neg_diff_ratio,100,0.39895029210154914,0.39895029210154914,0.10979704492961807,-0.03888396955069739,0.14868101448031545,False,-0.08995049597280173,239.62098178215928,-3.8011688654444624,733.1772779868477,-0.07636830156477943,284.79874280987684,36.72960193949018,-699.4220631268853,5,5,100,-0.13418305105539008,relationship_unstable
hust,matr,hust_to_matr,poly2_b,100,0.09875701249192673,0.13066399836569223,0.049950378243745666,-0.22340366060945357,0.27335403885319925,False,-0.0886190920609999,238.6621181242368,-3.612600409491244,720.9781805008937,-0.09232064570426937,288.1178469563599,37.09264814700235,-691.4519938606642,5,5,100,-0.15149057130038862,relationship_unstable
hust,matr,hust_to_matr,poly2_a,100,0.2077987351128622,10.674941602590264,0.14649920145435408,-0.11146423820283244,0.2579634396571865,False,-0.025762683670578435,228.63475367437695,-3.4603639972149005,707.2874868251153,-0.0341059272963566,280.9110823714687,36.446735632543714,-673.4832033821673,5,5,100,-0.16015153009552258,relationship_unstable
hust,matr,hust_to_matr,spectral_entropy,100,0.33017451965252714,0.33017451965252714,-0.07107413030629811,0.15478985678356577,0.22586398708986388,False,-0.025846064407663617,229.82847680219396,-3.547763914387852,715.8249038422981,-0.15650042683400991,291.10905958357625,37.47471947658137,-674.6108514709555,5,5,100,-0.162458171492811,relationship_unstable
hust,matr,hust_to_matr,sample_entropy,100,0.34773277601491687,0.34773277601491687,0.24554554357714975,-0.02385148516349393,0.2693970287406437,False,0.024142292972343403,223.33240380881307,-4.491048476145,765.675817030177,-0.3997361069324223,321.2934278908543,40.331559067019896,-738.1589615271164,5,5,100,-0.162716137800216,relationship_unstable
hust,matr,hust_to_matr,slope_first_quarter,100,0.2831254723400765,0.3201740977683865,0.04611208602080521,-0.2322141347879356,0.2783262208087408,False,-0.06704430036078698,235.5530349613441,-3.522503153962037,714.2027941430397,-0.07435689870818613,287.85239448336034,37.22999854575564,-662.2850751108105,5,5,100,-0.18163193125538188,relationship_unstable
hust,matr,hust_to_matr,fft_top3_energy_ratio,100,0.49621456096074434,0.49621456096074434,0.03806744615628617,-0.18802759423798512,0.2260950403942713,False,-0.029089966731630446,230.32975694768257,-3.4963301201048105,711.4359451137456,-0.19126854906149993,296.4520668147397,38.203538258240386,-664.7283986772195,5,5,100,-0.1874797043412473,relationship_unstable
hust,matr,hust_to_matr,accel_std,100,0.12826441404868075,0.1253979196265854,0.25245972751299456,-0.1775651561510377,0.43002488366403224,False,-0.04925708023233677,248.90133128073995,-118934771557.04019,15504525.089569312,-114694764784.71002,15005085.873038707,100.67995712091898,-17500618.914155055,5,5,100,-0.23425210393931822,relationship_unstable
hust,matr,hust_to_matr,std_diff,100,0.1278739411245448,0.12453651499049191,0.26113531952375035,-0.2601773275803005,0.5213126471040508,False,-0.05229780044390429,247.247689476174,-118934771557.12495,15504522.09262545,-114029633034.87625,14812424.355369484,101.52080861565102,-18500621.07463068,5,5,100,-0.2798374147207071,relationship_unstable
hust,matr,hust_to_matr,slope_last_quarter,100,0.26658522017532493,0.3726140368721802,-0.03947394364893901,0.47357416789820406,0.513048111547143,False,-0.048460310551617036,232.06239453772636,-3.947071710106669,740.787626162937,-0.12593718678108334,285.9991010319074,37.44666046453415,-701.4686483549095,5,5,100,-0.29651183879987025,relationship_unstable
hust,matr,hust_to_matr,range_Qdis,100,0.0721581347043059,0.057653016510343054,0.13098829452603306,-0.5350462326612677,0.6660345271873007,False,-0.03511566820518928,230.0960785211003,-1187562.326410771,16219.807232238254,-1132433.2476205395,14991.971848272591,45.513433899892405,-20660.569023575517,5,5,100,-0.34384098379929623,relationship_unstable
hust,matr,hust_to_matr,accel_mean,100,1.3537956090616747,1.22959935337799,-0.17009418275633392,0.49560594374680667,0.6657001265031406,False,-0.02748261724269836,230.93827481362786,-3.8776282856435955,740.9291379736912,-0.09148548162634301,288.9538748528331,37.27239307886308,-707.2826590033075,5,5,100,-0.5359194046108215,relationship_unstable
hust,matr,hust_to_matr,cycle_to_95pct,100,0.11115147845526485,0.11115147845526485,,0.15191260355822095,,False,-0.026925705745010787,229.43052633076172,-3.59857884524513,720.2505473043586,-0.06180437822314849,283.28077064220184,36.58029151030286,-670.9102486690296,5,5,100,,relationship_unstable
hust,matr,hust_to_matr,n_capacity_jumps,100,0.22495477581680878,0.22495477581680878,,0.051641906996994086,,False,-0.026925705745010787,229.43052633076172,-3.59857884524513,720.2505473043586,-0.07261937199782874,285.03929357798165,36.79269117280552,-695.7692486690296,5,5,100,,relationship_unstable
hust,sandia,hust_to_sandia,cycle_to_98pct,100,3.0644580262941856,3.0644580262941856,0.19611742409967373,0.45302787589538995,0.25691045179571625,True,-0.01673483299878851,228.9432901121937,0.17489667486436034,775.2067154805318,0.3972281492303037,582.3584533395474,82.2368354486745,-10.840405920122425,5,5,100,0.7063323686186214,scale_shift_fragile
hust,sandia,hust_to_sandia,accel_mean,100,0.07000643514430023,0.08870322853611616,-0.17009418275633392,-0.30579490119566655,0.13570071843933262,True,-0.02748261724269836,230.93827481362786,-1.8353829338897292,1330.2359307833453,-1.6468888190598954,916.6875820055106,107.5959103620927,-781.1170869815251,5,5,100,0.4216486755086887,weak_or_mixed
hust,sandia,hust_to_sandia,knee_cycle,100,0.2294966866925092,0.2294966866925092,-0.08509960232759053,-0.2024531544281057,0.11735355210051518,True,-0.026908714932763457,229.42078884185798,-0.4194010225178329,1260.500337380421,-0.09424556359663987,858.3777524215827,107.86061218583527,-707.6699141381403,5,5,100,0.406898720945866,weak_or_mixed
hust,sandia,hust_to_sandia,mad_Qdis,100,2.353045062555116,2.5094414958092623,-0.1264007466294364,-0.7592748248780009,0.6328740782485645,True,-0.11573208075641359,239.02170985381593,0.14513265358278954,777.8892217755208,0.27072654684824615,665.3128841871477,90.43674133037173,-158.35825673722718,5,5,100,0.37205929518894265,weak_or_mixed
hust,sandia,hust_to_sandia,poly2_a,100,0.8833171455751982,2.7988722923004903,0.14649920145435408,0.11098304810352301,0.03551615335083107,True,-0.025762683670578435,228.63475367437695,-0.5269841802930537,1193.3547404970066,-0.5247783124272696,909.8093160401286,105.40708914357441,-543.6907733157852,5,5,100,0.34974435148830474,weak_or_mixed
hust,sandia,hust_to_sandia,slope_ratio,100,0.9712012946310011,0.9712012946310011,-0.3576578530615989,-0.30274216150783606,0.05491569155376286,True,-0.006370266626345633,227.80411157403552,-0.35378926268567135,1226.900404512264,-0.1002442096453129,849.2276278060085,105.28648855732428,-680.6125230725,5,5,100,0.3268619600284684,weak_or_mixed
hust,sandia,hust_to_sandia,kurtosis_Qdis,100,0.348091817808875,0.348091817808875,0.2963503361855911,0.5621188135230363,0.2657684773374452,True,-0.0876245510184234,238.9257916449996,-0.3875158463594801,1243.7253803051622,-0.10558200514083664,846.6933942451801,106.49996760062575,-685.4124000140393,5,5,100,0.3149019886599461,weak_or_mixed
hust,sandia,hust_to_sandia,linearity_r2,100,0.9225178182564514,0.9225178182564514,-0.3973815486017567,-0.2764251081280305,0.12095644047372617,True,-0.03200027331477724,229.02028426562865,-0.3613431532476751,1229.731788687891,-0.09193369826419387,858.3034648770044,108.6353106138236,-642.9155089590462,5,5,100,0.3011441070246692,weak_or_mixed
hust,sandia,hust_to_sandia,autocorr_lag1,100,1.2747561753585805,1.2747561753585805,0.15451755164611325,0.17514287167180806,0.02062532002569481,True,-0.05072700606322826,228.21162790151007,-0.5781988861471492,1330.318101510002,-0.14913943520214892,869.8190451167242,108.54754268275845,-790.4038877582273,5,5,100,0.2984739136833655,weak_or_mixed
hust,sandia,hust_to_sandia,sample_entropy,100,1.3676542099630224,1.3676542099630224,0.24554554357714975,0.3921144905950954,0.14656894701794565,True,0.024142292972343403,223.33240380881307,-0.25029409454160706,1175.749610769401,-0.023940784753819173,818.2394234487953,104.55444419272922,-609.7926585626121,5,5,100,0.24570968796891723,weak_or_mixed
hust,sandia,hust_to_sandia,exp_decay_k,100,2.7240008041944406,2.7240008041944406,-0.12161602618714076,-0.7265523733267848,0.6049363471396441,True,-0.11120115222005855,242.09742822072772,0.16992177403072478,882.5774853426261,0.19532998181762917,718.8441888954679,95.69295440400683,-281.74162551891106,5,5,100,0.17959166943627025,weak_or_mixed
hust,sandia,hust_to_sandia,slope_linear,100,2.7600353813535956,2.8221149935171788,0.12161602618714076,0.7295778739890617,0.607961847801921,True,-0.11687843851747584,242.7386398649497,0.1347373980960073,909.6677161038715,0.17970767211091346,726.7887877346345,96.35014291098814,-320.4329201566432,5,5,100,0.14142911311782702,weak_or_mixed
hust,sandia,hust_to_sandia,poly2_b,100,1.8146352839059796,1.7672813127437728,0.049950378243745666,0.3761705823430964,0.32622020409935076,True,-0.0886190920609999,238.6621181242368,-0.09937196382303552,1078.609624378493,0.020532801890171565,799.92198519734,101.83970027728552,-497.450080719457,5,5,100,0.10576020914477088,weak_or_mixed
hust,sandia,hust_to_sandia,mean_diff,100,3.1199789861479643,3.021728835690848,0.07882958377045862,0.5727938542896848,0.49396427051922615,True,-0.08991263399970631,238.72293648544624,0.07003007329526519,967.3437041062173,0.14945638330021024,754.438786820197,99.12215610560483,-373.805662950393,5,5,100,0.08393378341861282,scale_shift_fragile
hust,sandia,hust_to_sandia,Qdis_N,100,3.01980781393233,2.6828374400070607,0.10435685602028864,0.6273021987701738,0.5229453427498851,True,-0.09227293750827219,239.1960363093846,0.0852389029137377,956.3864901349392,0.14083795546296043,751.8780291988182,98.21231209806497,-372.8332173482912,5,5,100,0.06723206746112875,scale_shift_fragile
hust,sandia,hust_to_sandia,skewness_Qdis,100,1.147384549720642,1.147384549720642,0.019506937187820678,0.5761417689735896,0.5566348317857689,True,-0.07717779237196283,237.2431523480397,-0.38422755319915886,1240.3760744715335,-0.17317774838442962,875.1386608084027,110.50314550390723,-630.6059698449175,5,5,100,0.04957490164901929,weak_or_mixed
hust,sandia,hust_to_sandia,retention_ratio,100,3.125093159252802,3.125093159252802,0.07756767947798504,0.5804298250142643,0.5028621455362793,True,-0.08997565235600209,238.73586710561858,0.0685653117036461,968.5818572956114,0.13304397468653686,757.1941878924599,99.08489454860577,-374.4903545206158,5,5,100,0.04589290271701374,scale_shift_fragile
hust,sandia,hust_to_sandia,slope_first_quarter,100,2.323300003541405,2.2847273104161934,0.04611208602080521,0.27906641823001826,0.23295433220921305,True,-0.06704430036078698,235.5530349613441,-0.1331871989531221,1100.8168377683687,0.0028501553352968134,805.6955668835966,101.88521824776899,-520.3937654629526,5,5,100,0.040728144034776356,weak_or_mixed
hust,sandia,hust_to_sandia,variance_Qdis,100,1.5291861957863266,1.6196055237489257,-0.13505004896743236,-0.7312106838702905,0.5961606349028582,True,-0.01920350743011936,228.68066537499493,-0.19841381739789335,1111.9362598838961,0.028554631432718584,799.8412184247218,102.69152950423354,-557.1077550004358,5,5,100,0.029651016046059075,weak_or_mixed
hust,sandia,hust_to_sandia,delta_Qdis,100,3.1199789861479528,3.0217288356908565,0.07882958377045862,0.5727938542896848,0.49396427051922615,True,-0.08991263399968145,238.72293648544738,0.07003007329511701,967.3437041063328,0.1162140810671937,761.3908696861233,101.0682525510282,-336.93783480403977,5,5,100,0.017449178952581496,scale_shift_fragile
