source,target,direction,model,seed,feature,feature_group,cov_phi_loglife,pearson_log_contribution,mean_abs_shap_log,mean_signed_shap_log,pearson_log,spearman_cycle,r2_cycle,smape_cycle,additivity_rmse_log
matr,luh,matr_to_luh,random_forest,456,slope_first_quarter,trend_decay_timing,1.1770355623088878e-05,0.00011600679893797479,0.004628089896109324,0.004628089896109324,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,slope_last_quarter,trend_decay_timing,-0.0018762245822098401,-0.018491778399961703,0.18915265978734536,-0.18915265978734536,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,autocorr_lag1,variability_events,0.00013747888349151117,0.0013549705468654022,0.00591775645273634,-0.00591775645273634,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,knee_cycle,trend_decay_timing,0.006886335813943247,0.06787065741840731,0.023973776931523586,-0.009257263803148875,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,n_capacity_jumps,variability_events,2.1273648704493134e-07,2.0966978118300885e-06,1.5426451621465476e-05,1.5426451621465476e-05,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,accel_mean,curvature_acceleration,0.007059917841985937,0.0695814549568346,0.09037490079400792,0.08711335940993911,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,accel_std,curvature_acceleration,-5.1694015072675845e-05,-0.0005094881926140817,0.0027013155064374537,-0.0027013155064374537,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,accel_max_abs,curvature_acceleration,3.339614171607179e-05,0.0003291471915904404,0.014708545261455765,-0.014708545261455765,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,linearity_r2,curvature_acceleration,-0.0005632430753860478,-0.005551236368028168,0.02241836164152886,-0.02241836164152886,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,kurtosis_Qdis,variability_events,-0.000490615998557086,-0.004835435166353074,0.003720059115161512,-0.0036983739030940163,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,fft_top3_energy_ratio,spectral_entropy,-0.0003001182921134607,-0.0029579193259479416,0.010692477613835455,-0.010692477613835455,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,spectral_entropy,spectral_entropy,-0.00021676804995667798,-0.0021364322704212433,0.004311512441512856,-0.004311512441512856,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,sample_entropy,spectral_entropy,-0.0017544128416182106,-0.017291220782876763,0.006826663984551149,-0.0058800327747858105,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,pos_neg_diff_ratio,variability_events,-0.000716188110654338,-0.007058638907347012,0.0023212238110801773,-0.001994012442238633,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
