protocol,target,source,source_set,model,n_cycles,k,adapter_type,MAE_mean,MAE_std,SMAPE_mean,SMAPE_std,R2_mean,R2_std,n_test_mean,n_test_std,n_runs,selected_source_mode,selected_model_mode,weight_matr_mean,weight_hust_mean,weight_sandia_mean,weight_luh_mean
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,10,linear,301.439299132477,50.61270115228662,39.0928624483707,6.954213462663348,-0.23359797394957094,0.38229271949847743,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,10,linear,300.62340464104307,36.73646652126614,38.98447827164355,4.963294099978166,-0.23919815831879615,0.35083390553427696,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,10,linear,11528.901991496052,26416.075611001637,40.287685807004465,6.290602946679135,-773519.6799477768,2748333.1500025834,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,10,linear,34631.959890439095,121862.89019280329,41.07621366340397,5.308549462740253,-15223060.175302584,68264562.85620347,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,10,none,838.6312446344958,87.15174329935364,74.39945020744403,4.1617821191692705,-5.364206852579142,1.3377281530337477,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,10,none,863.5468014893921,63.17591651823253,75.82014035349225,3.1122953488151475,-5.639036068395546,0.9775962124157581,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,10,none,931.0139063365492,38.8715274268496,78.74140700683718,1.8571530437093497,-6.708087631998237,0.7556027783983054,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,10,none,974.8820761424658,54.91417675833835,80.67561935357861,2.3366819313370533,-7.473010232694138,1.0627679598652815,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,10,none,925.1986906383817,96.29233050200905,71.57479474266658,3.8721713127662074,-8.892152658083532,2.0769725996817976,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,10,none,63954.14440248984,102291.16591176338,88.2182640416784,3.5373337226071837,-13204029.358628374,26547514.464654442,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,10,none,451289.00215535477,991086.3301516911,93.99511487395766,9.043049468730699,-1101178175.7620897,2438397396.634351,119.0,0.0,100,,,,,,
